"","date.r","year","month","depth","T_C","EC25_uS","DO_mgL","profile_seq","lake","location","campaign"
"707",2020-05-28,2020,5,23,7.208,473.001,3.611,1,"sc","sampling",1
"708",2020-05-28,2020,5,23.1,7.207,472.939,3.612,1,"sc","sampling",1
"709",2020-05-28,2020,5,23.2,7.205,472.937,3.612,1,"sc","sampling",1
"710",2020-05-28,2020,5,23.3,7.208,472.882,3.61,1,"sc","sampling",1
"711",2020-05-28,2020,5,23.4,7.195,473.151,3.611,1,"sc","sampling",1
"712",2020-05-28,2020,5,23.5,7.192,473.034,3.614,1,"sc","sampling",1
"713",2020-05-28,2020,5,23.6,7.18,473.191,3.61,1,"sc","sampling",1
"714",2020-05-28,2020,5,23.7,7.165,473.357,3.598,1,"sc","sampling",1
"715",2020-05-28,2020,5,23.8,7.15,473.413,3.587,1,"sc","sampling",1
"716",2020-05-28,2020,5,23.9,7.148,473.526,3.58,1,"sc","sampling",1
"717",2020-05-28,2020,5,24,7.152,473.657,3.572,1,"sc","sampling",1
"718",2020-05-28,2020,5,24.1,7.15,473.615,3.558,1,"sc","sampling",1
"719",2020-05-28,2020,5,24.2,7.148,473.698,3.539,1,"sc","sampling",1
"720",2020-05-28,2020,5,24.3,7.147,473.692,3.498,1,"sc","sampling",1
"721",2020-05-28,2020,5,24.4,7.144,473.513,3.487,1,"sc","sampling",1
"722",2020-05-28,2020,5,24.5,7.146,473.592,3.462,1,"sc","sampling",1
"723",2020-05-28,2020,5,24.6,7.14,473.429,3.456,1,"sc","sampling",1
"724",2020-05-28,2020,5,24.7,7.127,473.613,3.449,1,"sc","sampling",1
"725",2020-05-28,2020,5,24.8,7.131,473.474,3.447,1,"sc","sampling",1
"726",2020-05-28,2020,5,24.9,7.117,473.549,3.453,1,"sc","sampling",1
"727",2020-05-28,2020,5,25,7.111,473.772,3.456,1,"sc","sampling",1
"728",2020-05-28,2020,5,25.1,7.102,473.728,3.46,1,"sc","sampling",1
"729",2020-05-28,2020,5,25.2,7.103,473.586,3.435,1,"sc","sampling",1
"730",2020-05-28,2020,5,25.3,7.09,473.526,3.43,1,"sc","sampling",1
"731",2020-05-28,2020,5,25.4,7.086,473.633,3.424,1,"sc","sampling",1
"732",2020-05-28,2020,5,25.5,7.083,473.717,3.424,1,"sc","sampling",1
"733",2020-05-28,2020,5,25.6,7.08,474.075,3.435,1,"sc","sampling",1
"734",2020-05-28,2020,5,25.7,7.076,474.145,3.435,1,"sc","sampling",1
"735",2020-05-28,2020,5,25.8,7.073,474.174,3.432,1,"sc","sampling",1
"736",2020-05-28,2020,5,25.9,7.071,474.286,3.39,1,"sc","sampling",1
"737",2020-05-28,2020,5,26,7.073,474.149,3.284,1,"sc","sampling",1
"738",2020-05-28,2020,5,26.1,7.063,474.22,3.263,1,"sc","sampling",1
"739",2020-05-28,2020,5,26.2,7.056,474.349,3.249,1,"sc","sampling",1
"740",2020-05-28,2020,5,26.3,7.049,474.533,3.229,1,"sc","sampling",1
"741",2020-05-28,2020,5,26.4,7.041,474.806,3.179,1,"sc","sampling",1
"742",2020-05-28,2020,5,26.5,7.027,474.635,3.15,1,"sc","sampling",1
"743",2020-05-28,2020,5,26.6,7.014,474.885,3.114,1,"sc","sampling",1
"744",2020-05-28,2020,5,26.7,7.01,475.013,3.087,1,"sc","sampling",1
"745",2020-05-28,2020,5,26.8,6.997,475.358,3.058,1,"sc","sampling",1
"746",2020-05-28,2020,5,26.9,7,475.455,2.978,1,"sc","sampling",1
"747",2020-05-28,2020,5,27,6.991,475.83,2.891,1,"sc","sampling",1
"748",2020-05-28,2020,5,27.1,6.983,476.116,2.841,1,"sc","sampling",1
"749",2020-05-28,2020,5,27.2,6.98,476.3,2.769,1,"sc","sampling",1
"750",2020-05-28,2020,5,27.3,6.977,476.492,2.712,1,"sc","sampling",1
"751",2020-05-28,2020,5,27.4,6.979,476.42,2.599,1,"sc","sampling",1
"752",2020-05-28,2020,5,27.5,6.978,476.477,2.437,1,"sc","sampling",1
"753",2020-05-28,2020,5,27.6,6.977,476.481,2.377,1,"sc","sampling",1
"754",2020-05-28,2020,5,27.7,6.978,476.466,2.339,1,"sc","sampling",1
"755",2020-05-28,2020,5,27.8,6.979,476.572,2.225,1,"sc","sampling",1
"756",2020-05-28,2020,5,27.9,6.977,476.58,2.158,1,"sc","sampling",1
"757",2020-05-28,2020,5,28,6.976,476.497,2.134,1,"sc","sampling",1
"758",2020-05-28,2020,5,28.1,6.977,476.415,2.102,1,"sc","sampling",1
"759",2020-05-28,2020,5,28.2,6.978,476.444,2.087,1,"sc","sampling",1
"760",2020-05-28,2020,5,28.3,6.977,476.434,2.074,1,"sc","sampling",1
"761",2020-05-28,2020,5,28.4,6.977,476.438,2.072,1,"sc","sampling",1
"762",2020-05-28,2020,5,28.5,6.974,477.368,2.073,1,"sc","sampling",1
"763",2020-05-28,2020,5,28.6,6.971,477.541,2.074,1,"sc","sampling",1
"764",2020-05-28,2020,5,28.7,6.97,477.571,2.061,1,"sc","sampling",1
"765",2020-05-28,2020,5,28.8,6.942,503.656,1.058,1,"sc","sampling",1
"766",2020-05-28,2020,5,28.9,6.971,490.308,0.841,1,"sc","sampling",1
"767",2020-05-28,2020,5,29,6.987,479.714,1.021,1,"sc","sampling",1
"768",2020-06-04,2020,6,0.5,18.998,401.991,10.021,1,"hs","sampling",1
"769",2020-06-04,2020,6,0.6,18.993,401.86,10.019,1,"hs","sampling",1
"770",2020-06-04,2020,6,0.7,18.986,402.241,9.994,1,"hs","sampling",1
"771",2020-06-04,2020,6,0.8,18.982,402.185,10.003,1,"hs","sampling",1
"772",2020-06-04,2020,6,0.9,18.982,401.991,9.995,1,"hs","sampling",1
"773",2020-06-04,2020,6,1,18.974,402.061,9.98,1,"hs","sampling",1
"774",2020-06-04,2020,6,1.1,18.97,402.019,9.991,1,"hs","sampling",1
"775",2020-06-04,2020,6,1.2,18.96,402.02,9.991,1,"hs","sampling",1
"776",2020-06-04,2020,6,1.3,18.959,402.137,9.996,1,"hs","sampling",1
"777",2020-06-04,2020,6,1.4,18.959,402.228,9.983,1,"hs","sampling",1
"778",2020-06-04,2020,6,1.5,18.943,402.572,9.98,1,"hs","sampling",1
"779",2020-06-04,2020,6,1.6,18.935,402.136,9.992,1,"hs","sampling",1
"780",2020-06-04,2020,6,1.7,18.919,402.026,9.978,1,"hs","sampling",1
"781",2020-06-04,2020,6,1.8,18.903,401.867,10.004,1,"hs","sampling",1
"782",2020-06-04,2020,6,1.9,18.897,401.911,10.002,1,"hs","sampling",1
"783",2020-06-04,2020,6,2,18.892,401.829,9.996,1,"hs","sampling",1
"784",2020-06-04,2020,6,2.1,18.876,401.94,9.99,1,"hs","sampling",1
"785",2020-06-04,2020,6,2.2,18.872,402.153,9.991,1,"hs","sampling",1
"786",2020-06-04,2020,6,2.3,18.858,402.007,10.001,1,"hs","sampling",1
"787",2020-06-04,2020,6,2.4,18.855,401.988,10.004,1,"hs","sampling",1
"788",2020-06-04,2020,6,2.5,18.847,401.766,9.997,1,"hs","sampling",1
"789",2020-06-04,2020,6,2.6,18.797,402.726,9.993,1,"hs","sampling",1
"790",2020-06-04,2020,6,2.7,18.711,402.336,9.997,1,"hs","sampling",1
"791",2020-06-04,2020,6,2.8,18.664,402.066,10.009,1,"hs","sampling",1
"792",2020-06-04,2020,6,2.9,18.613,401.852,10.016,1,"hs","sampling",1
"793",2020-06-04,2020,6,3,18.535,402.418,10.026,1,"hs","sampling",1
"794",2020-06-04,2020,6,3.1,18.436,401.961,10.045,1,"hs","sampling",1
"795",2020-06-04,2020,6,3.2,18.385,402.39,10.044,1,"hs","sampling",1
"796",2020-06-04,2020,6,3.3,18.379,402.429,10.045,1,"hs","sampling",1
"797",2020-06-04,2020,6,3.4,18.356,402.173,10.057,1,"hs","sampling",1
"798",2020-06-04,2020,6,3.5,18.307,402.582,10.048,1,"hs","sampling",1
"799",2020-06-04,2020,6,3.6,18.264,401.81,10.046,1,"hs","sampling",1
"800",2020-06-04,2020,6,3.7,17.788,403.627,10.104,1,"hs","sampling",1
"801",2020-06-04,2020,6,3.8,17.435,404.263,9.704,1,"hs","sampling",1
"802",2020-06-04,2020,6,3.9,17.263,404.796,9.514,1,"hs","sampling",1
"803",2020-06-04,2020,6,4,17.116,405.246,9.347,1,"hs","sampling",1
"804",2020-06-04,2020,6,4.1,17.016,404.853,9.302,1,"hs","sampling",1
"805",2020-06-04,2020,6,4.2,16.715,406.195,9.293,1,"hs","sampling",1
"806",2020-06-04,2020,6,4.3,16.622,406.759,9.264,1,"hs","sampling",1
"807",2020-06-04,2020,6,4.4,16.588,406.763,9.196,1,"hs","sampling",1
"808",2020-06-04,2020,6,4.5,16.501,407.239,9.051,1,"hs","sampling",1
"809",2020-06-04,2020,6,4.6,16.449,407.183,8.937,1,"hs","sampling",1
"810",2020-06-04,2020,6,4.7,16.323,407.877,8.867,1,"hs","sampling",1
"811",2020-06-04,2020,6,4.8,16.14,409.939,8.689,1,"hs","sampling",1
"812",2020-06-04,2020,6,4.9,16.094,408.515,8.579,1,"hs","sampling",1
"813",2020-06-04,2020,6,5,15.913,407.943,8.519,1,"hs","sampling",1
"814",2020-06-04,2020,6,5.1,15.67,409.858,8.411,1,"hs","sampling",1
"815",2020-06-04,2020,6,5.2,15.408,410.399,8.211,1,"hs","sampling",1
"816",2020-06-04,2020,6,5.3,15.269,409.846,8.125,1,"hs","sampling",1
"817",2020-06-04,2020,6,5.4,14.939,414.388,7.884,1,"hs","sampling",1
"818",2020-06-04,2020,6,5.5,14.637,415.237,7.438,1,"hs","sampling",1
"819",2020-06-04,2020,6,5.6,14.295,414.344,7.046,1,"hs","sampling",1
"820",2020-06-04,2020,6,5.7,13.922,417.156,6.767,1,"hs","sampling",1
"821",2020-06-04,2020,6,5.8,13.539,419.553,6.292,1,"hs","sampling",1
"822",2020-06-04,2020,6,5.9,13.232,420.769,5.926,1,"hs","sampling",1
"823",2020-06-04,2020,6,6,12.821,422.756,5.326,1,"hs","sampling",1
"824",2020-06-04,2020,6,6.1,12.556,425.621,4.596,1,"hs","sampling",1
"825",2020-06-04,2020,6,6.2,12.497,424.591,3.279,1,"hs","sampling",1
"826",2020-06-04,2020,6,6.3,12.177,425.277,2.933,1,"hs","sampling",1
"827",2020-06-04,2020,6,6.4,11.899,426.567,2.569,1,"hs","sampling",1
"828",2020-06-04,2020,6,6.5,11.678,428.11,2.216,1,"hs","sampling",1
"829",2020-06-04,2020,6,6.6,11.46,429.281,1.741,1,"hs","sampling",1
"830",2020-06-04,2020,6,6.7,11.247,433.851,1.299,1,"hs","sampling",1
"831",2020-06-04,2020,6,6.8,11.204,431.382,1.077,1,"hs","sampling",1
"832",2020-06-04,2020,6,6.9,11.08,430.318,0.987,1,"hs","sampling",1
"833",2020-06-04,2020,6,7,11.039,432.923,0.603,1,"hs","sampling",1
"834",2020-06-04,2020,6,7.1,10.981,431.194,0.484,1,"hs","sampling",1
"835",2020-06-04,2020,6,7.2,10.591,434.304,0.447,1,"hs","sampling",1
"836",2020-06-04,2020,6,7.3,10.326,436.13,0.389,1,"hs","sampling",1
"837",2020-06-04,2020,6,7.4,10.236,435.995,0.376,1,"hs","sampling",1
"838",2020-06-04,2020,6,7.5,10.092,439.165,0.321,1,"hs","sampling",1
"839",2020-06-04,2020,6,7.6,10.099,438.714,0.263,1,"hs","sampling",1
"840",2020-06-04,2020,6,7.7,10.009,438.132,0.241,1,"hs","sampling",1
"841",2020-06-04,2020,6,7.8,9.798,441.199,0.206,1,"hs","sampling",1
"842",2020-06-04,2020,6,7.9,9.711,444.006,0.161,1,"hs","sampling",1
"843",2020-06-04,2020,6,8,9.678,443.532,0.126,1,"hs","sampling",1
"844",2020-06-04,2020,6,8.1,9.538,444.193,0.107,1,"hs","sampling",1
"845",2020-06-04,2020,6,8.2,9.527,444.544,0.084,1,"hs","sampling",1
"846",2020-06-04,2020,6,8.3,9.371,446.42,0.07,1,"hs","sampling",1
"847",2020-06-04,2020,6,8.4,9.315,446.975,0.061,1,"hs","sampling",1
"848",2020-06-04,2020,6,8.5,9.264,447.23,0.054,1,"hs","sampling",1
"849",2020-06-04,2020,6,8.6,9.203,448.731,0.051,1,"hs","sampling",1
"850",2020-06-04,2020,6,8.7,9.128,448.765,0.047,1,"hs","sampling",1
"851",2020-06-04,2020,6,8.8,9.071,449.94,0.042,1,"hs","sampling",1
"852",2020-06-04,2020,6,8.9,9.036,449.312,0.04,1,"hs","sampling",1
"853",2020-06-04,2020,6,9,9.021,450.614,0.037,1,"hs","sampling",1
"854",2020-06-04,2020,6,9.1,9.008,450.111,0.036,1,"hs","sampling",1
"855",2020-06-04,2020,6,9.2,8.979,451.52,0.035,1,"hs","sampling",1
"856",2020-06-04,2020,6,9.3,8.951,452.105,0.032,1,"hs","sampling",1
"857",2020-06-04,2020,6,9.4,8.953,452.045,0.031,1,"hs","sampling",1
"858",2020-06-04,2020,6,9.5,8.895,452.309,0.032,1,"hs","sampling",1
"859",2020-06-04,2020,6,9.6,8.843,453.141,0.03,1,"hs","sampling",1
"860",2020-06-04,2020,6,9.7,8.825,453.952,0.029,1,"hs","sampling",1
"861",2020-06-04,2020,6,9.8,8.785,453.828,0.029,1,"hs","sampling",1
"862",2020-06-04,2020,6,9.9,8.762,454.505,0.03,1,"hs","sampling",1
"863",2020-06-04,2020,6,10,8.744,454.186,0.03,1,"hs","sampling",1
"864",2020-06-04,2020,6,10.1,8.728,455.462,0.028,1,"hs","sampling",1
"865",2020-06-04,2020,6,10.2,8.691,455.959,0.027,1,"hs","sampling",1
"866",2020-06-04,2020,6,10.3,8.677,456.038,0.026,1,"hs","sampling",1
"867",2020-06-04,2020,6,10.4,8.683,456.346,0.026,1,"hs","sampling",1
"868",2020-06-04,2020,6,10.5,8.629,456.506,0.026,1,"hs","sampling",1
"869",2020-06-04,2020,6,10.6,8.585,457.564,0.025,1,"hs","sampling",1
"870",2020-06-04,2020,6,10.7,8.545,457.651,0.024,1,"hs","sampling",1
"871",2020-06-04,2020,6,10.8,8.527,458.702,0.024,1,"hs","sampling",1
"872",2020-06-04,2020,6,10.9,8.52,457.903,0.022,1,"hs","sampling",1
"873",2020-06-04,2020,6,11,8.505,458.521,0.021,1,"hs","sampling",1
"874",2020-06-04,2020,6,11.1,8.487,458.526,0.019,1,"hs","sampling",1
"875",2020-06-04,2020,6,11.2,8.479,458.611,0.019,1,"hs","sampling",1
"876",2020-06-04,2020,6,11.3,8.478,458.579,0.016,1,"hs","sampling",1
"877",2020-06-04,2020,6,11.4,8.453,459.234,0.016,1,"hs","sampling",1
"878",2020-06-04,2020,6,11.5,8.428,459.729,0.016,1,"hs","sampling",1
"879",2020-06-04,2020,6,11.6,8.436,459.48,0.014,1,"hs","sampling",1
"880",2020-06-04,2020,6,11.7,8.398,460.62,0.014,1,"hs","sampling",1
"881",2020-06-04,2020,6,11.8,8.287,481.649,0.007,1,"hs","sampling",1
"882",2020-06-04,2020,6,11.9,8.478,472.361,0.005,1,"hs","sampling",1
"883",2020-06-05,2020,6,0.5,19.463,493.486,9.978,1,"gg","sampling",1
"884",2020-06-05,2020,6,0.6,19.468,493.448,9.97,1,"gg","sampling",1
"885",2020-06-05,2020,6,0.7,19.474,493.448,9.973,1,"gg","sampling",1
"886",2020-06-05,2020,6,0.8,19.485,493.61,9.976,1,"gg","sampling",1
"887",2020-06-05,2020,6,0.9,19.496,493.503,9.959,1,"gg","sampling",1
"888",2020-06-05,2020,6,1,19.501,493.464,9.966,1,"gg","sampling",1
"889",2020-06-05,2020,6,1.1,19.502,493.345,9.971,1,"gg","sampling",1
"890",2020-06-05,2020,6,1.2,19.501,493.518,9.969,1,"gg","sampling",1
"891",2020-06-05,2020,6,1.3,19.5,493.664,9.965,1,"gg","sampling",1
"892",2020-06-05,2020,6,1.4,19.501,493.488,9.967,1,"gg","sampling",1
"893",2020-06-05,2020,6,1.5,19.503,493.611,9.957,1,"gg","sampling",1
"894",2020-06-05,2020,6,1.6,19.502,493.693,9.962,1,"gg","sampling",1
"895",2020-06-05,2020,6,1.7,19.502,493.782,9.965,1,"gg","sampling",1
"896",2020-06-05,2020,6,1.8,19.501,493.719,9.955,1,"gg","sampling",1
"897",2020-06-05,2020,6,1.9,19.497,493.77,9.97,1,"gg","sampling",1
"898",2020-06-05,2020,6,2,19.495,493.858,9.962,1,"gg","sampling",1
"899",2020-06-05,2020,6,2.1,19.495,493.789,9.945,1,"gg","sampling",1
"900",2020-06-05,2020,6,2.2,19.491,493.875,9.967,1,"gg","sampling",1
"901",2020-06-05,2020,6,2.3,19.49,493.989,9.946,1,"gg","sampling",1
"902",2020-06-05,2020,6,2.4,19.488,493.943,9.966,1,"gg","sampling",1
"903",2020-06-05,2020,6,2.5,19.488,494.021,9.978,1,"gg","sampling",1
"904",2020-06-05,2020,6,2.6,19.481,494.064,9.978,1,"gg","sampling",1
"905",2020-06-05,2020,6,2.7,19.329,495.06,10.006,1,"gg","sampling",1
"906",2020-06-05,2020,6,2.8,19.132,495.518,10.143,1,"gg","sampling",1
"907",2020-06-05,2020,6,2.9,19.025,495.426,10.358,1,"gg","sampling",1
"908",2020-06-05,2020,6,3,18.964,495.265,10.471,1,"gg","sampling",1
"909",2020-06-05,2020,6,3.1,18.88,495.377,10.566,1,"gg","sampling",1
"910",2020-06-05,2020,6,3.2,18.822,495.789,10.702,1,"gg","sampling",1
"911",2020-06-05,2020,6,3.3,18.701,496.198,10.77,1,"gg","sampling",1
"912",2020-06-05,2020,6,3.4,18.621,496.14,10.813,1,"gg","sampling",1
"913",2020-06-05,2020,6,3.5,18.476,496.581,10.817,1,"gg","sampling",1
"914",2020-06-05,2020,6,3.6,18.37,497.018,10.833,1,"gg","sampling",1
"915",2020-06-05,2020,6,3.7,18.337,497.035,10.812,1,"gg","sampling",1
"916",2020-06-05,2020,6,3.8,18.326,496.974,10.77,1,"gg","sampling",1
"917",2020-06-05,2020,6,3.9,18.297,497.13,10.737,1,"gg","sampling",1
"918",2020-06-05,2020,6,4,18.224,497.142,10.694,1,"gg","sampling",1
"919",2020-06-05,2020,6,4.1,18.195,497.084,10.697,1,"gg","sampling",1
"920",2020-06-05,2020,6,4.2,18.152,497.375,10.702,1,"gg","sampling",1
"921",2020-06-05,2020,6,4.3,18.116,497.448,10.668,1,"gg","sampling",1
"922",2020-06-05,2020,6,4.4,18.042,497.821,10.655,1,"gg","sampling",1
"923",2020-06-05,2020,6,4.5,17.952,497.92,10.642,1,"gg","sampling",1
"924",2020-06-05,2020,6,4.6,17.844,498.483,10.606,1,"gg","sampling",1
"925",2020-06-05,2020,6,4.7,17.783,499.178,10.577,1,"gg","sampling",1
"926",2020-06-05,2020,6,4.8,17.769,499.313,10.391,1,"gg","sampling",1
"927",2020-06-05,2020,6,4.9,17.76,499.233,10.35,1,"gg","sampling",1
"928",2020-06-05,2020,6,5,17.755,499.079,10.303,1,"gg","sampling",1
"929",2020-06-05,2020,6,5.1,17.715,499.559,10.293,1,"gg","sampling",1
"930",2020-06-05,2020,6,5.2,17.615,500.015,10.271,1,"gg","sampling",1
"931",2020-06-05,2020,6,5.3,17.439,500.602,10.199,1,"gg","sampling",1
"932",2020-06-05,2020,6,5.4,17.096,503.66,10.075,1,"gg","sampling",1
"933",2020-06-05,2020,6,5.5,16.906,505.507,9.903,1,"gg","sampling",1
"934",2020-06-05,2020,6,5.6,16.842,505.205,9.623,1,"gg","sampling",1
"935",2020-06-05,2020,6,5.7,16.767,505.727,9.33,1,"gg","sampling",1
"936",2020-06-05,2020,6,5.8,16.665,506.449,9.223,1,"gg","sampling",1
"937",2020-06-05,2020,6,5.9,16.626,506.425,9.098,1,"gg","sampling",1
"938",2020-06-05,2020,6,6,16.174,508.572,8.929,1,"gg","sampling",1
"939",2020-06-05,2020,6,6.1,15.454,515.337,8.636,1,"gg","sampling",1
"940",2020-06-05,2020,6,6.2,14.838,516.71,8.322,1,"gg","sampling",1
"941",2020-06-05,2020,6,6.3,14.64,518.305,8.027,1,"gg","sampling",1
"942",2020-06-05,2020,6,6.4,14.288,518.575,7.748,1,"gg","sampling",1
"943",2020-06-05,2020,6,6.5,13.939,520.89,7.478,1,"gg","sampling",1
"944",2020-06-05,2020,6,6.6,13.646,523.882,7.227,1,"gg","sampling",1
"945",2020-06-05,2020,6,6.7,13.459,523.558,6.884,1,"gg","sampling",1
"946",2020-06-05,2020,6,6.8,13.264,524.644,6.403,1,"gg","sampling",1
"947",2020-06-05,2020,6,6.9,13.126,525.959,6.06,1,"gg","sampling",1
"948",2020-06-05,2020,6,7,13.027,525.568,5.681,1,"gg","sampling",1
"949",2020-06-05,2020,6,7.1,13.004,526.055,5.329,1,"gg","sampling",1
"950",2020-06-05,2020,6,7.2,12.874,526.646,5.148,1,"gg","sampling",1
"951",2020-06-05,2020,6,7.3,12.701,528.103,4.863,1,"gg","sampling",1
"952",2020-06-05,2020,6,7.4,12.373,530.857,4.472,1,"gg","sampling",1
"953",2020-06-05,2020,6,7.5,12.11,533.655,4.24,1,"gg","sampling",1
"954",2020-06-05,2020,6,7.6,11.822,535.842,3.707,1,"gg","sampling",1
"955",2020-06-05,2020,6,7.7,11.727,534.942,3.253,1,"gg","sampling",1
"956",2020-06-05,2020,6,7.8,11.602,536.685,2.459,1,"gg","sampling",1
"957",2020-06-05,2020,6,7.9,11.546,536.572,2.202,1,"gg","sampling",1
"958",2020-06-05,2020,6,8,11.544,535.83,1.774,1,"gg","sampling",1
"959",2020-06-05,2020,6,8.1,11.471,536.728,1.489,1,"gg","sampling",1
"960",2020-06-05,2020,6,8.2,11.38,537.191,1.4,1,"gg","sampling",1
"961",2020-06-05,2020,6,8.3,11.372,537.213,1.272,1,"gg","sampling",1
"962",2020-06-05,2020,6,8.4,11.335,537.889,1.151,1,"gg","sampling",1
"963",2020-06-05,2020,6,8.5,11.291,538.891,1.075,1,"gg","sampling",1
"964",2020-06-05,2020,6,8.6,11.265,539.53,0.966,1,"gg","sampling",1
"965",2020-06-05,2020,6,8.7,11.195,540.249,0.826,1,"gg","sampling",1
"966",2020-06-05,2020,6,8.8,11.124,539.888,0.728,1,"gg","sampling",1
"967",2020-06-05,2020,6,8.9,11.112,539.385,0.639,1,"gg","sampling",1
"968",2020-06-05,2020,6,9,11.063,540.598,0.601,1,"gg","sampling",1
"969",2020-06-05,2020,6,9.1,11.043,540.485,0.564,1,"gg","sampling",1
"970",2020-06-05,2020,6,9.2,10.995,541.703,0.517,1,"gg","sampling",1
"971",2020-06-05,2020,6,9.3,10.951,542.318,0.481,1,"gg","sampling",1
"972",2020-06-05,2020,6,9.4,10.851,548.211,0.398,1,"gg","sampling",1
"973",2020-06-05,2020,6,9.5,10.646,652.672,0.02,1,"gg","sampling",1
"974",2020-06-05,2020,6,9.6,10.513,669.55,0,1,"gg","sampling",1
"975",2020-06-08,2020,6,0.5,17.043,279.162,12.163,3,"st","sampling",1
"976",2020-06-08,2020,6,0.6,17.036,279.018,12.278,3,"st","sampling",1
"977",2020-06-08,2020,6,0.7,17.03,279.078,12.411,3,"st","sampling",1
"978",2020-06-08,2020,6,0.8,17.009,279.625,12.514,3,"st","sampling",1
"979",2020-06-08,2020,6,0.9,16.979,279.408,12.58,3,"st","sampling",1
"980",2020-06-08,2020,6,1,16.953,279.346,12.626,3,"st","sampling",1
"981",2020-06-08,2020,6,1.1,16.935,279.03,12.639,3,"st","sampling",1
"982",2020-06-08,2020,6,1.2,16.916,278.999,12.638,3,"st","sampling",1
"983",2020-06-08,2020,6,1.3,16.937,278.975,12.671,3,"st","sampling",1
"984",2020-06-08,2020,6,1.4,16.915,278.729,12.701,3,"st","sampling",1
"985",2020-06-08,2020,6,1.5,16.903,278.84,12.678,3,"st","sampling",1
"986",2020-06-08,2020,6,1.6,16.9,278.763,12.684,3,"st","sampling",1
"987",2020-06-08,2020,6,1.7,16.886,278.895,12.722,3,"st","sampling",1
"988",2020-06-08,2020,6,1.8,16.893,278.852,12.728,3,"st","sampling",1
"989",2020-06-08,2020,6,1.9,16.847,279.043,12.75,3,"st","sampling",1
"990",2020-06-08,2020,6,2,16.835,278.764,12.762,3,"st","sampling",1
"991",2020-06-08,2020,6,2.1,16.784,278.651,12.771,3,"st","sampling",1
"992",2020-06-08,2020,6,2.2,16.714,278.812,12.759,3,"st","sampling",1
"993",2020-06-08,2020,6,2.3,16.708,278.825,12.793,3,"st","sampling",1
"994",2020-06-08,2020,6,2.4,16.645,278.878,12.818,3,"st","sampling",1
"995",2020-06-08,2020,6,2.5,16.624,278.941,12.803,3,"st","sampling",1
"996",2020-06-08,2020,6,2.6,16.612,278.939,12.82,3,"st","sampling",1
"997",2020-06-08,2020,6,2.7,16.605,278.941,12.841,3,"st","sampling",1
"998",2020-06-08,2020,6,2.8,16.594,278.988,12.856,3,"st","sampling",1
"999",2020-06-08,2020,6,2.9,16.582,278.99,12.841,3,"st","sampling",1
"1000",2020-06-08,2020,6,3,16.571,279.041,12.837,3,"st","sampling",1
"1001",2020-06-08,2020,6,3.1,16.562,279.116,12.808,3,"st","sampling",1
"1002",2020-06-08,2020,6,3.2,16.55,279.167,12.778,3,"st","sampling",1
"1003",2020-06-08,2020,6,3.3,16.547,279.093,12.782,3,"st","sampling",1
"1004",2020-06-08,2020,6,3.4,16.547,279.138,12.756,3,"st","sampling",1
"1005",2020-06-08,2020,6,3.5,16.545,279.124,12.734,3,"st","sampling",1
"1006",2020-06-08,2020,6,3.6,16.544,279.146,12.727,3,"st","sampling",1
"1007",2020-06-08,2020,6,3.7,16.543,279.2,12.708,3,"st","sampling",1
"1008",2020-06-08,2020,6,3.8,16.542,279.207,12.716,3,"st","sampling",1
"1009",2020-06-08,2020,6,3.9,16.543,279.185,12.674,3,"st","sampling",1
"1010",2020-06-08,2020,6,4,16.54,279.187,12.67,3,"st","sampling",1
"1011",2020-06-08,2020,6,4.1,16.512,279.251,12.676,3,"st","sampling",1
"1012",2020-06-08,2020,6,4.2,16.494,279.381,12.67,3,"st","sampling",1
"1013",2020-06-08,2020,6,4.3,16.477,279.526,12.645,3,"st","sampling",1
"1014",2020-06-08,2020,6,4.4,16.471,279.549,12.604,3,"st","sampling",1
"1015",2020-06-08,2020,6,4.5,16.466,279.554,12.572,3,"st","sampling",1
"1016",2020-06-08,2020,6,4.6,16.445,279.689,12.542,3,"st","sampling",1
"1017",2020-06-08,2020,6,4.7,16.427,279.775,12.554,3,"st","sampling",1
"1018",2020-06-08,2020,6,4.8,16.414,279.863,12.469,3,"st","sampling",1
"1019",2020-06-08,2020,6,4.9,16.4,280.023,12.446,3,"st","sampling",1
"1020",2020-06-08,2020,6,5,16.388,280.087,12.383,3,"st","sampling",1
"1021",2020-06-08,2020,6,5.1,16.377,280.257,12.35,3,"st","sampling",1
"1022",2020-06-08,2020,6,5.2,16.373,280.301,12.302,3,"st","sampling",1
"1023",2020-06-08,2020,6,5.3,16.367,280.36,12.248,3,"st","sampling",1
"1024",2020-06-08,2020,6,5.4,16.358,280.341,12.232,3,"st","sampling",1
"1025",2020-06-08,2020,6,5.5,16.34,280.4,12.204,3,"st","sampling",1
"1026",2020-06-08,2020,6,5.6,16.295,281.163,12.202,3,"st","sampling",1
"1027",2020-06-08,2020,6,5.7,16.271,281.346,12.148,3,"st","sampling",1
"1028",2020-06-08,2020,6,5.8,16.244,281.598,12.094,3,"st","sampling",1
"1029",2020-06-08,2020,6,5.9,16.204,281.899,12.003,3,"st","sampling",1
"1030",2020-06-08,2020,6,6,16.178,281.984,11.938,3,"st","sampling",1
"1031",2020-06-08,2020,6,6.1,16.158,282.093,11.88,3,"st","sampling",1
"1032",2020-06-08,2020,6,6.2,16.149,282.174,11.783,3,"st","sampling",1
