"Lake","Parameter","Value"
"Sc","Chla_ugL",1.7
"Sc","Turbidity_FTU",1.54
"Sc","DO_pc",0.11
"Sc","DO_mgL",0.013
"Sc","Depth_m",17.4
"Sc","T_C",9.434
"Sc","Salinity",0.212
"Sc","Cond_uScm",0.3092
"Sc","EC25_uScm",470.292
"Sc","Density_kgm3",999.999
"Sc","Chla_ugL",1.6
"Sc","Turbidity_FTU",1.33
"Sc","DO_pc",0.1
"Sc","DO_mgL",0.011
"Sc","Depth_m",17.5
"Sc","T_C",9.415
"Sc","Salinity",0.212
"Sc","Cond_uScm",0.3093
"Sc","EC25_uScm",470.753
"Sc","Density_kgm3",1000.002
"Sc","Chla_ugL",1.59
"Sc","Turbidity_FTU",1.24
"Sc","DO_pc",0.11
"Sc","DO_mgL",0.012
"Sc","Depth_m",17.6
"Sc","T_C",9.409
"Sc","Salinity",0.212
"Sc","Cond_uScm",0.309
"Sc","EC25_uScm",470.33
"Sc","Density_kgm3",1000.002
"Sc","Chla_ugL",1.59
"Sc","Turbidity_FTU",1.36
"Sc","DO_pc",0.1
"Sc","DO_mgL",0.011
"Sc","Depth_m",17.7
"Sc","T_C",9.396
"Sc","Salinity",0.212
"Sc","Cond_uScm",0.3091
"Sc","EC25_uScm",470.706
"Sc","Density_kgm3",1000.004
"Sc","Chla_ugL",1.63
"Sc","Turbidity_FTU",1.59
"Sc","DO_pc",0.09
"Sc","DO_mgL",0.011
"Sc","Depth_m",17.8
"Sc","T_C",9.391
"Sc","Salinity",0.212
"Sc","Cond_uScm",0.3091
"Sc","EC25_uScm",470.697
"Sc","Density_kgm3",1000.005
"Sc","Chla_ugL",1.62
"Sc","Turbidity_FTU",1.5
"Sc","DO_pc",0.09
"Sc","DO_mgL",0.011
"Sc","Depth_m",17.9
"Sc","T_C",9.388
"Sc","Salinity",0.212
"Sc","Cond_uScm",0.3089
"Sc","EC25_uScm",470.563
"Sc","Density_kgm3",1000.006
"Sc","Chla_ugL",1.61
"Sc","Turbidity_FTU",1.68
"Sc","DO_pc",0.1
"Sc","DO_mgL",0.011
"Sc","Depth_m",18
"Sc","T_C",9.385
"Sc","Salinity",0.212
"Sc","Cond_uScm",0.309
"Sc","EC25_uScm",470.685
"Sc","Density_kgm3",1000.006
"Sc","Chla_ugL",1.66
"Sc","Turbidity_FTU",2.02
"Sc","DO_pc",0.1
"Sc","DO_mgL",0.011
"Sc","Depth_m",18.1
"Sc","T_C",9.371
"Sc","Salinity",0.212
"Sc","Cond_uScm",0.3088
"Sc","EC25_uScm",470.668
"Sc","Density_kgm3",1000.008
"Sc","Chla_ugL",1.74
"Sc","Turbidity_FTU",2.63
"Sc","DO_pc",0.1
"Sc","DO_mgL",0.011
"Sc","Depth_m",18.2
"Sc","T_C",9.354
"Sc","Salinity",0.212
"Sc","Cond_uScm",0.309
"Sc","EC25_uScm",471.203
"Sc","Density_kgm3",1000.01
"Sc","Chla_ugL",2.11
"Sc","Turbidity_FTU",3.69
"Sc","DO_pc",0.09
"Sc","DO_mgL",0.01
"Sc","Depth_m",18.3
"Sc","T_C",9.338
"Sc","Salinity",0.213
"Sc","Cond_uScm",0.309
"Sc","EC25_uScm",471.391
"Sc","Density_kgm3",1000.012
"Sc","Chla_ugL",2.09
"Sc","Turbidity_FTU",4.16
"Sc","DO_pc",0.09
"Sc","DO_mgL",0.011
"Sc","Depth_m",18.4
"Sc","T_C",9.316
"Sc","Salinity",0.213
"Sc","Cond_uScm",0.3087
"Sc","EC25_uScm",471.388
"Sc","Density_kgm3",1000.014
"Sc","Chla_ugL",2.04
"Sc","Turbidity_FTU",4.18
"Sc","DO_pc",0.1
"Sc","DO_mgL",0.011
"Sc","Depth_m",18.5
"Sc","T_C",9.303
"Sc","Salinity",0.213
"Sc","Cond_uScm",0.3087
"Sc","EC25_uScm",471.548
"Sc","Density_kgm3",1000.015
"Sc","Chla_ugL",2.03
"Sc","Turbidity_FTU",4.29
"Sc","DO_pc",0.1
"Sc","DO_mgL",0.011
"Sc","Depth_m",18.6
"Sc","T_C",9.289
"Sc","Salinity",0.213
"Sc","Cond_uScm",0.3087
"Sc","EC25_uScm",471.801
"Sc","Density_kgm3",1000.017
"Sc","Chla_ugL",2.1
"Sc","Turbidity_FTU",4.36
"Sc","DO_pc",0.09
"Sc","DO_mgL",0.011
"Sc","Depth_m",18.7
"Sc","T_C",9.284
"Sc","Salinity",0.213
"Sc","Cond_uScm",0.3086
"Sc","EC25_uScm",471.625
"Sc","Density_kgm3",1000.018
"Sc","Chla_ugL",2.11
"Sc","Turbidity_FTU",4.41
"Sc","DO_pc",0.1
"Sc","DO_mgL",0.011
"Sc","Depth_m",18.8
"Sc","T_C",9.28
"Sc","Salinity",0.212
"Sc","Cond_uScm",0.3084
"Sc","EC25_uScm",471.481
"Sc","Density_kgm3",1000.019
"Sc","Chla_ugL",2.09
"Sc","Turbidity_FTU",4.41
"Sc","DO_pc",0.1
"Sc","DO_mgL",0.012
"Sc","Depth_m",18.9
"Sc","T_C",9.272
"Sc","Salinity",0.213
"Sc","Cond_uScm",0.3086
"Sc","EC25_uScm",471.872
"Sc","Density_kgm3",1000.02
"Sc","Chla_ugL",2.13
"Sc","Turbidity_FTU",4.41
"Sc","DO_pc",0.1
"Sc","DO_mgL",0.011
"Sc","Depth_m",19
"Sc","T_C",9.264
"Sc","Salinity",0.213
"Sc","Cond_uScm",0.3085
"Sc","EC25_uScm",471.889
"Sc","Density_kgm3",1000.021
"Sc","Chla_ugL",2.18
"Sc","Turbidity_FTU",4.44
"Sc","DO_pc",0.09
"Sc","DO_mgL",0.011
"Sc","Depth_m",19.1
"Sc","T_C",9.261
"Sc","Salinity",0.213
"Sc","Cond_uScm",0.3084
"Sc","EC25_uScm",471.734
"Sc","Density_kgm3",1000.022
"Sc","Chla_ugL",2.18
"Sc","Turbidity_FTU",4.54
"Sc","DO_pc",0.09
"Sc","DO_mgL",0.011
"Sc","Depth_m",19.2
"Sc","T_C",9.251
"Sc","Salinity",0.213
"Sc","Cond_uScm",0.3083
"Sc","EC25_uScm",471.77
"Sc","Density_kgm3",1000.023
"Sc","Chla_ugL",2.2
"Sc","Turbidity_FTU",4.45
"Sc","DO_pc",0.08
"Sc","DO_mgL",0.01
"Sc","Depth_m",19.3
"Sc","T_C",9.243
"Sc","Salinity",0.213
"Sc","Cond_uScm",0.3082
"Sc","EC25_uScm",471.653
"Sc","Density_kgm3",1000.024
"Sc","Chla_ugL",2.28
"Sc","Turbidity_FTU",4.4
"Sc","DO_pc",0.09
"Sc","DO_mgL",0.011
"Sc","Depth_m",19.4
"Sc","T_C",9.202
"Sc","Salinity",0.213
"Sc","Cond_uScm",0.3081
"Sc","EC25_uScm",472.172
"Sc","Density_kgm3",1000.028
"Sc","Chla_ugL",2.18
"Sc","Turbidity_FTU",3.87
"Sc","DO_pc",0.09
"Sc","DO_mgL",0.01
"Sc","Depth_m",19.5
"Sc","T_C",9.152
"Sc","Salinity",0.213
"Sc","Cond_uScm",0.3078
"Sc","EC25_uScm",472.602
"Sc","Density_kgm3",1000.032
"Sc","Chla_ugL",2.22
"Sc","Turbidity_FTU",3.4
"Sc","DO_pc",0.09
"Sc","DO_mgL",0.01
"Sc","Depth_m",19.6
"Sc","T_C",9.137
"Sc","Salinity",0.213
"Sc","Cond_uScm",0.3077
"Sc","EC25_uScm",472.62
"Sc","Density_kgm3",1000.034
"Sc","Chla_ugL",2.23
"Sc","Turbidity_FTU",3.01
"Sc","DO_pc",0.09
"Sc","DO_mgL",0.01
"Sc","Depth_m",19.7
"Sc","T_C",9.118
"Sc","Salinity",0.213
"Sc","Cond_uScm",0.3076
"Sc","EC25_uScm",472.729
"Sc","Density_kgm3",1000.036
"Sc","Chla_ugL",2.2
"Sc","Turbidity_FTU",2.88
"Sc","DO_pc",0.08
"Sc","DO_mgL",0.01
"Sc","Depth_m",19.8
"Sc","T_C",9.112
"Sc","Salinity",0.213
"Sc","Cond_uScm",0.3075
"Sc","EC25_uScm",472.752
"Sc","Density_kgm3",1000.037
"Sc","Chla_ugL",2.25
"Sc","Turbidity_FTU",2.98
"Sc","DO_pc",0.09
"Sc","DO_mgL",0.01
"Sc","Depth_m",19.9
"Sc","T_C",9.109
"Sc","Salinity",0.213
"Sc","Cond_uScm",0.3075
"Sc","EC25_uScm",472.752
"Sc","Density_kgm3",1000.037
"Sc","Chla_ugL",2.22
"Sc","Turbidity_FTU",2.85
"Sc","DO_pc",0.09
"Sc","DO_mgL",0.01
"Sc","Depth_m",20
"Sc","T_C",9.104
"Sc","Salinity",0.213
"Sc","Cond_uScm",0.3075
"Sc","EC25_uScm",472.88
"Sc","Density_kgm3",1000.038
"Sc","Chla_ugL",2.2
"Sc","Turbidity_FTU",2.78
"Sc","DO_pc",0.08
"Sc","DO_mgL",0.009
"Sc","Depth_m",20.1
"Sc","T_C",9.1
"Sc","Salinity",0.213
"Sc","Cond_uScm",0.3074
"Sc","EC25_uScm",472.83
"Sc","Density_kgm3",1000.039
"Sc","Chla_ugL",2.23
"Sc","Turbidity_FTU",2.77
"Sc","DO_pc",0.08
"Sc","DO_mgL",0.009
"Sc","Depth_m",20.2
"Sc","T_C",9.093
"Sc","Salinity",0.213
"Sc","Cond_uScm",0.3073
"Sc","EC25_uScm",472.667
"Sc","Density_kgm3",1000.04
"Sc","Chla_ugL",2.21
"Sc","Turbidity_FTU",2.73
"Sc","DO_pc",0.08
"Sc","DO_mgL",0.009
"Sc","Depth_m",20.3
"Sc","T_C",9.082
"Sc","Salinity",0.213
"Sc","Cond_uScm",0.3072
"Sc","EC25_uScm",472.745
"Sc","Density_kgm3",1000.041
"Sc","Chla_ugL",2.15
"Sc","Turbidity_FTU",2.57
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",20.4
"Sc","T_C",9.063
"Sc","Salinity",0.213
"Sc","Cond_uScm",0.3072
"Sc","EC25_uScm",473.023
"Sc","Density_kgm3",1000.043
"Sc","Chla_ugL",2.08
"Sc","Turbidity_FTU",2.5
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",20.5
"Sc","T_C",9.045
"Sc","Salinity",0.213
"Sc","Cond_uScm",0.3072
"Sc","EC25_uScm",473.318
"Sc","Density_kgm3",1000.045
"Sc","Chla_ugL",2.05
"Sc","Turbidity_FTU",2.6
"Sc","DO_pc",0.08
"Sc","DO_mgL",0.009
"Sc","Depth_m",20.6
"Sc","T_C",9.032
"Sc","Salinity",0.213
"Sc","Cond_uScm",0.3072
"Sc","EC25_uScm",473.492
"Sc","Density_kgm3",1000.047
"Sc","Chla_ugL",2.03
"Sc","Turbidity_FTU",2.62
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",20.7
"Sc","T_C",9.019
"Sc","Salinity",0.213
"Sc","Cond_uScm",0.3071
"Sc","EC25_uScm",473.588
"Sc","Density_kgm3",1000.048
"Sc","Chla_ugL",2.04
"Sc","Turbidity_FTU",2.71
"Sc","DO_pc",0.08
"Sc","DO_mgL",0.009
"Sc","Depth_m",20.8
"Sc","T_C",9.016
"Sc","Salinity",0.213
"Sc","Cond_uScm",0.3072
"Sc","EC25_uScm",473.844
"Sc","Density_kgm3",1000.049
"Sc","Chla_ugL",2.03
"Sc","Turbidity_FTU",2.67
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.009
"Sc","Depth_m",20.9
"Sc","T_C",9.014
"Sc","Salinity",0.213
"Sc","Cond_uScm",0.3071
"Sc","EC25_uScm",473.697
"Sc","Density_kgm3",1000.05
"Sc","Chla_ugL",2.03
"Sc","Turbidity_FTU",2.67
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.007
"Sc","Depth_m",21
"Sc","T_C",9.016
"Sc","Salinity",0.213
"Sc","Cond_uScm",0.3072
"Sc","EC25_uScm",473.77
"Sc","Density_kgm3",1000.05
"Sc","Chla_ugL",2.03
"Sc","Turbidity_FTU",2.66
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",21.1
"Sc","T_C",9.015
"Sc","Salinity",0.213
"Sc","Cond_uScm",0.3073
"Sc","EC25_uScm",473.967
"Sc","Density_kgm3",1000.051
"Sc","Chla_ugL",2.12
"Sc","Turbidity_FTU",2.94
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",21.2
"Sc","T_C",9.013
"Sc","Salinity",0.213
"Sc","Cond_uScm",0.3072
"Sc","EC25_uScm",473.884
"Sc","Density_kgm3",1000.051
"Sc","Chla_ugL",2.06
"Sc","Turbidity_FTU",2.82
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",21.3
"Sc","T_C",9.01
"Sc","Salinity",0.213
"Sc","Cond_uScm",0.3071
"Sc","EC25_uScm",473.773
"Sc","Density_kgm3",1000.052
"Sc","Chla_ugL",2.01
"Sc","Turbidity_FTU",2.68
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",21.4
"Sc","T_C",9.003
"Sc","Salinity",0.213
"Sc","Cond_uScm",0.3071
"Sc","EC25_uScm",473.835
"Sc","Density_kgm3",1000.053
"Sc","Chla_ugL",2.01
"Sc","Turbidity_FTU",2.7
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",21.5
"Sc","T_C",8.99
"Sc","Salinity",0.213
"Sc","Cond_uScm",0.307
"Sc","EC25_uScm",473.993
"Sc","Density_kgm3",1000.054
"Sc","Chla_ugL",1.99
"Sc","Turbidity_FTU",2.71
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",21.6
"Sc","T_C",8.981
"Sc","Salinity",0.213
"Sc","Cond_uScm",0.3069
"Sc","EC25_uScm",473.987
"Sc","Density_kgm3",1000.055
"Sc","Chla_ugL",1.99
"Sc","Turbidity_FTU",2.73
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",21.7
"Sc","T_C",8.973
"Sc","Salinity",0.213
"Sc","Cond_uScm",0.3071
"Sc","EC25_uScm",474.324
"Sc","Density_kgm3",1000.057
"Sc","Chla_ugL",1.96
"Sc","Turbidity_FTU",2.71
"Sc","DO_pc",0.08
"Sc","DO_mgL",0.009
"Sc","Depth_m",21.8
"Sc","T_C",8.959
"Sc","Salinity",0.213
"Sc","Cond_uScm",0.3072
"Sc","EC25_uScm",474.739
"Sc","Density_kgm3",1000.058
"Sc","Chla_ugL",1.98
"Sc","Turbidity_FTU",2.71
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.009
"Sc","Depth_m",21.9
"Sc","T_C",8.952
"Sc","Salinity",0.213
"Sc","Cond_uScm",0.3072
"Sc","EC25_uScm",474.922
"Sc","Density_kgm3",1000.059
"Sc","Chla_ugL",2
"Sc","Turbidity_FTU",2.71
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",22
"Sc","T_C",8.95
"Sc","Salinity",0.214
"Sc","Cond_uScm",0.3073
"Sc","EC25_uScm",475.093
"Sc","Density_kgm3",1000.06
"Sc","Chla_ugL",2.11
"Sc","Turbidity_FTU",2.96
"Sc","DO_pc",0.08
"Sc","DO_mgL",0.009
"Sc","Depth_m",22.1
"Sc","T_C",8.951
"Sc","Salinity",0.214
"Sc","Cond_uScm",0.3075
"Sc","EC25_uScm",475.284
"Sc","Density_kgm3",1000.061
"Sc","Chla_ugL",2.11
"Sc","Turbidity_FTU",3.01
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",22.2
"Sc","T_C",8.948
"Sc","Salinity",0.214
"Sc","Cond_uScm",0.3075
"Sc","EC25_uScm",475.384
"Sc","Density_kgm3",1000.061
"Sc","Chla_ugL",2.06
"Sc","Turbidity_FTU",2.84
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",22.3
"Sc","T_C",8.947
"Sc","Salinity",0.214
"Sc","Cond_uScm",0.3075
"Sc","EC25_uScm",475.374
"Sc","Density_kgm3",1000.062
"Sc","Chla_ugL",2.01
"Sc","Turbidity_FTU",2.77
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",22.4
"Sc","T_C",8.933
"Sc","Salinity",0.214
"Sc","Cond_uScm",0.3075
"Sc","EC25_uScm",475.665
"Sc","Density_kgm3",1000.063
"Sc","Chla_ugL",2.02
"Sc","Turbidity_FTU",2.82
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",22.5
"Sc","T_C",8.928
"Sc","Salinity",0.214
"Sc","Cond_uScm",0.3075
"Sc","EC25_uScm",475.763
"Sc","Density_kgm3",1000.064
"Sc","Chla_ugL",2.02
"Sc","Turbidity_FTU",2.78
"Sc","DO_pc",0.08
"Sc","DO_mgL",0.01
"Sc","Depth_m",22.6
"Sc","T_C",8.919
"Sc","Salinity",0.214
"Sc","Cond_uScm",0.3075
"Sc","EC25_uScm",475.904
"Sc","Density_kgm3",1000.065
"Sc","Chla_ugL",2.01
"Sc","Turbidity_FTU",2.77
"Sc","DO_pc",0.06
"Sc","DO_mgL",0.007
"Sc","Depth_m",22.7
"Sc","T_C",8.909
"Sc","Salinity",0.214
"Sc","Cond_uScm",0.3076
"Sc","EC25_uScm",476.111
"Sc","Density_kgm3",1000.067
"Sc","Chla_ugL",1.99
"Sc","Turbidity_FTU",2.78
"Sc","DO_pc",0.06
"Sc","DO_mgL",0.007
"Sc","Depth_m",22.8
"Sc","T_C",8.899
"Sc","Salinity",0.214
"Sc","Cond_uScm",0.3076
"Sc","EC25_uScm",476.294
"Sc","Density_kgm3",1000.068
"Sc","Chla_ugL",2.01
"Sc","Turbidity_FTU",2.77
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",22.9
"Sc","T_C",8.895
"Sc","Salinity",0.214
"Sc","Cond_uScm",0.3076
"Sc","EC25_uScm",476.421
"Sc","Density_kgm3",1000.069
"Sc","Chla_ugL",2.03
"Sc","Turbidity_FTU",2.84
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",23
"Sc","T_C",8.89
"Sc","Salinity",0.214
"Sc","Cond_uScm",0.3076
"Sc","EC25_uScm",476.471
"Sc","Density_kgm3",1000.07
"Sc","Chla_ugL",2.01
"Sc","Turbidity_FTU",2.78
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",23.1
"Sc","T_C",8.884
"Sc","Salinity",0.214
"Sc","Cond_uScm",0.3077
"Sc","EC25_uScm",476.646
"Sc","Density_kgm3",1000.071
"Sc","Chla_ugL",2.02
"Sc","Turbidity_FTU",2.78
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",23.2
"Sc","T_C",8.887
"Sc","Salinity",0.214
"Sc","Cond_uScm",0.3077
"Sc","EC25_uScm",476.605
"Sc","Density_kgm3",1000.071
"Sc","Chla_ugL",2.02
"Sc","Turbidity_FTU",2.77
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.009
"Sc","Depth_m",23.3
"Sc","T_C",8.887
"Sc","Salinity",0.214
"Sc","Cond_uScm",0.3077
"Sc","EC25_uScm",476.604
"Sc","Density_kgm3",1000.071
"Sc","Chla_ugL",2.02
"Sc","Turbidity_FTU",2.81
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",23.4
"Sc","T_C",8.885
"Sc","Salinity",0.214
"Sc","Cond_uScm",0.3077
"Sc","EC25_uScm",476.667
"Sc","Density_kgm3",1000.072
"Sc","Chla_ugL",2.03
"Sc","Turbidity_FTU",2.78
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",23.5
"Sc","T_C",8.886
"Sc","Salinity",0.214
"Sc","Cond_uScm",0.3077
"Sc","EC25_uScm",476.675
"Sc","Density_kgm3",1000.072
"Sc","Chla_ugL",2.04
"Sc","Turbidity_FTU",2.77
"Sc","DO_pc",0.08
"Sc","DO_mgL",0.009
"Sc","Depth_m",23.6
"Sc","T_C",8.883
"Sc","Salinity",0.214
"Sc","Cond_uScm",0.3077
"Sc","EC25_uScm",476.711
"Sc","Density_kgm3",1000.073
"Sc","Chla_ugL",2.2
"Sc","Turbidity_FTU",3.58
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",23.7
"Sc","T_C",8.886
"Sc","Salinity",0.214
"Sc","Cond_uScm",0.3077
"Sc","EC25_uScm",476.647
"Sc","Density_kgm3",1000.073
"Sc","Chla_ugL",2.11
"Sc","Turbidity_FTU",3.21
"Sc","DO_pc",0.06
"Sc","DO_mgL",0.007
"Sc","Depth_m",23.8
"Sc","T_C",8.882
"Sc","Salinity",0.214
"Sc","Cond_uScm",0.3077
"Sc","EC25_uScm",476.709
"Sc","Density_kgm3",1000.074
"Sc","Chla_ugL",2.06
"Sc","Turbidity_FTU",2.94
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",23.9
"Sc","T_C",8.883
"Sc","Salinity",0.214
"Sc","Cond_uScm",0.3077
"Sc","EC25_uScm",476.795
"Sc","Density_kgm3",1000.074
"Sc","Chla_ugL",2.06
"Sc","Turbidity_FTU",2.82
"Sc","DO_pc",0.06
"Sc","DO_mgL",0.007
"Sc","Depth_m",24
"Sc","T_C",8.885
"Sc","Salinity",0.214
"Sc","Cond_uScm",0.3078
"Sc","EC25_uScm",476.798
"Sc","Density_kgm3",1000.075
"Sc","Chla_ugL",2.05
"Sc","Turbidity_FTU",2.8
"Sc","DO_pc",0.06
"Sc","DO_mgL",0.007
"Sc","Depth_m",24.1
"Sc","T_C",8.886
"Sc","Salinity",0.214
"Sc","Cond_uScm",0.3078
"Sc","EC25_uScm",476.914
"Sc","Density_kgm3",1000.075
"Sc","Chla_ugL",2.04
"Sc","Turbidity_FTU",2.73
"Sc","DO_pc",0.07
"Sc","DO_mgL",0.008
"Sc","Depth_m",24.2
"Sc","T_C",8.887
"Sc","Salinity",0.214
"Sc","Cond_uScm",0.3079
"Sc","EC25_uScm",476.968
"Sc","Density_kgm3",1000.076
"Sc","Chla_ugL",2.06
"Sc","Turbidity_FTU",2.74
"Sc","DO_pc",0.08
"Sc","DO_mgL",0.009
"Sc","Depth_m",24.3
"Sc","T_C",8.886
"Sc","Salinity",0.214
"Sc","Cond_uScm",0.3078
"Sc","EC25_uScm",476.882
"Sc","Density_kgm3",1000.076
"Sc","Chla_ugL",2.05
"Sc","Turbidity_FTU",2.73
"Sc","DO_pc",0.08
"Sc","DO_mgL",0.009
"Sc","Depth_m",24.4
"Sc","T_C",8.875
"Sc","Salinity",0.214
"Sc","Cond_uScm",0.3079
"Sc","EC25_uScm",477.096
"Sc","Density_kgm3",1000.078
"Sc","Chla_ugL",2.03
"Sc","Turbidity_FTU",2.71
"Sc","DO_pc",0.08
"Sc","DO_mgL",0.009
"Sc","Depth_m",24.5
"Sc","T_C",8.876
"Sc","Salinity",0.214
"Sc","Cond_uScm",0.308
"Sc","EC25_uScm",477.248
"Sc","Density_kgm3",1000.078
"Sc","Chla_ugL",2.05
"Sc","Turbidity_FTU",2.75
"Sc","DO_pc",0.09
"Sc","DO_mgL",0.01
"Sc","Depth_m",24.6
"Sc","T_C",8.873
"Sc","Salinity",0.214
"Sc","Cond_uScm",0.308
"Sc","EC25_uScm",477.363
"Sc","Density_kgm3",1000.079
"Sc","Chla_ugL",2.09
"Sc","Turbidity_FTU",2.78
"Sc","DO_pc",0.08
"Sc","DO_mgL",0.009
"Sc","Depth_m",24.7
"Sc","T_C",8.871
"Sc","Salinity",0.214
"Sc","Cond_uScm",0.3079
"Sc","EC25_uScm",477.312
"Sc","Density_kgm3",1000.079
"Sc","Chla_ugL",2.05
"Sc","Turbidity_FTU",2.73
"Sc","DO_pc",0.08
"Sc","DO_mgL",0.009
"Sc","Depth_m",24.8
"Sc","T_C",8.868
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.3082
"Sc","EC25_uScm",477.771
"Sc","Density_kgm3",1000.08
"Sc","Chla_ugL",2.05
"Sc","Turbidity_FTU",2.68
"Sc","DO_pc",0.09
"Sc","DO_mgL",0.01
"Sc","Depth_m",24.9
"Sc","T_C",8.867
"Sc","Salinity",0.214
"Sc","Cond_uScm",0.308
"Sc","EC25_uScm",477.442
"Sc","Density_kgm3",1000.081
"Sc","Chla_ugL",2.06
"Sc","Turbidity_FTU",2.75
"Sc","DO_pc",0.09
"Sc","DO_mgL",0.01
"Sc","Depth_m",25
"Sc","T_C",8.862
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.308
"Sc","EC25_uScm",477.524
"Sc","Density_kgm3",1000.081
"Sc","Chla_ugL",2.06
"Sc","Turbidity_FTU",2.75
"Sc","DO_pc",0.1
"Sc","DO_mgL",0.011
"Sc","Depth_m",25.1
"Sc","T_C",8.854
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.308
"Sc","EC25_uScm",477.636
"Sc","Density_kgm3",1000.083
"Sc","Chla_ugL",2.06
"Sc","Turbidity_FTU",2.68
"Sc","DO_pc",0.09
"Sc","DO_mgL",0.01
"Sc","Depth_m",25.2
"Sc","T_C",8.857
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.308
"Sc","EC25_uScm",477.622
"Sc","Density_kgm3",1000.083
"Sc","Chla_ugL",2.05
"Sc","Turbidity_FTU",2.74
"Sc","DO_pc",0.08
"Sc","DO_mgL",0.01
"Sc","Depth_m",25.3
"Sc","T_C",8.856
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.3081
"Sc","EC25_uScm",477.748
"Sc","Density_kgm3",1000.083
"Sc","Chla_ugL",2.04
"Sc","Turbidity_FTU",2.64
"Sc","DO_pc",0.08
"Sc","DO_mgL",0.009
"Sc","Depth_m",25.4
"Sc","T_C",8.851
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.3081
"Sc","EC25_uScm",477.91
"Sc","Density_kgm3",1000.084
"Sc","Chla_ugL",2.01
"Sc","Turbidity_FTU",2.59
"Sc","DO_pc",0.08
"Sc","DO_mgL",0.009
"Sc","Depth_m",25.5
"Sc","T_C",8.843
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.3081
"Sc","EC25_uScm",477.963
"Sc","Density_kgm3",1000.085
"Sc","Chla_ugL",2.04
"Sc","Turbidity_FTU",2.64
"Sc","DO_pc",0.08
"Sc","DO_mgL",0.009
"Sc","Depth_m",25.6
"Sc","T_C",8.845
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.3081
"Sc","EC25_uScm",478.033
"Sc","Density_kgm3",1000.086
"Sc","Chla_ugL",2.02
"Sc","Turbidity_FTU",2.6
"Sc","DO_pc",0.08
"Sc","DO_mgL",0.009
"Sc","Depth_m",25.7
"Sc","T_C",8.845
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.3082
"Sc","EC25_uScm",478.146
"Sc","Density_kgm3",1000.086
"Sc","Chla_ugL",2.06
"Sc","Turbidity_FTU",2.57
"Sc","DO_pc",0.08
"Sc","DO_mgL",0.01
"Sc","Depth_m",25.8
"Sc","T_C",8.845
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.3082
"Sc","EC25_uScm",478.105
"Sc","Density_kgm3",1000.087
"Sc","Chla_ugL",2.05
"Sc","Turbidity_FTU",2.57
"Sc","DO_pc",0.08
"Sc","DO_mgL",0.009
"Sc","Depth_m",25.9
"Sc","T_C",8.841
"Sc","Salinity",0.215
"Sc","Cond_uScm",0.308
"Sc","EC25_uScm",477.951
"Sc","Density_kgm3",1000.087
"Sc","Chla_ugL",2.04
"Sc","Turbidity_FTU",2.59
"Sc","DO_pc",0.09
"Sc","DO_mgL",0.01
"Sc","Depth_m",26
