"Lake","Parameter","Value"
"St","DO_pc",46.5
"St","DO_mgL",5.736
"St","Depth_m",19.8
"St","T_C",6.062
"St","Salinity",0.137
"St","Cond_uScm",0.1845
"St","EC25_uScm",316.301
"St","Density_kgm3",1000.145
"St","Chla_ugL",0.64
"St","Turbidity_FTU",1.11
"St","DO_pc",46.14
"St","DO_mgL",5.695
"St","Depth_m",19.9
"St","T_C",6.052
"St","Salinity",0.137
"St","Cond_uScm",0.1845
"St","EC25_uScm",316.305
"St","Density_kgm3",1000.146
"St","Chla_ugL",0.64
"St","Turbidity_FTU",1.13
"St","DO_pc",45.85
"St","DO_mgL",5.659
"St","Depth_m",20
"St","T_C",6.047
"St","Salinity",0.136
"St","Cond_uScm",0.1844
"St","EC25_uScm",316.2
"St","Density_kgm3",1000.147
"St","Chla_ugL",0.63
"St","Turbidity_FTU",1.13
"St","DO_pc",45.57
"St","DO_mgL",5.623
"St","Depth_m",20.1
"St","T_C",6.052
"St","Salinity",0.136
"St","Cond_uScm",0.1843
"St","EC25_uScm",316.044
"St","Density_kgm3",1000.147
"St","Chla_ugL",0.61
"St","Turbidity_FTU",1.11
"St","DO_pc",45.31
"St","DO_mgL",5.598
"St","Depth_m",20.2
"St","T_C",6.046
"St","Salinity",0.136
"St","Cond_uScm",0.1844
"St","EC25_uScm",316.238
"St","Density_kgm3",1000.148
"St","Chla_ugL",0.63
"St","Turbidity_FTU",1.27
"St","DO_pc",45.11
"St","DO_mgL",5.573
"St","Depth_m",20.3
"St","T_C",6.048
"St","Salinity",0.136
"St","Cond_uScm",0.1844
"St","EC25_uScm",316.174
"St","Density_kgm3",1000.148
"St","Chla_ugL",0.61
"St","Turbidity_FTU",1.1
"St","DO_pc",44.89
"St","DO_mgL",5.531
"St","Depth_m",20.4
"St","T_C",6.044
"St","Salinity",0.136
"St","Cond_uScm",0.1842
"St","EC25_uScm",316.018
"St","Density_kgm3",1000.148
"St","Chla_ugL",0.58
"St","Turbidity_FTU",1.13
"St","DO_pc",44.76
"St","DO_mgL",5.525
"St","Depth_m",20.5
"St","T_C",6.034
"St","Salinity",0.136
"St","Cond_uScm",0.1843
"St","EC25_uScm",316.175
"St","Density_kgm3",1000.149
"St","Chla_ugL",0.63
"St","Turbidity_FTU",1.27
"St","DO_pc",44.57
"St","DO_mgL",5.509
"St","Depth_m",20.6
"St","T_C",6.026
"St","Salinity",0.136
"St","Cond_uScm",0.1843
"St","EC25_uScm",316.305
"St","Density_kgm3",1000.15
"St","Chla_ugL",0.6
"St","Turbidity_FTU",1.17
"St","DO_pc",44.34
"St","DO_mgL",5.476
"St","Depth_m",20.7
"St","T_C",6.025
"St","Salinity",0.136
"St","Cond_uScm",0.1842
"St","EC25_uScm",316.246
"St","Density_kgm3",1000.151
"St","Chla_ugL",0.59
"St","Turbidity_FTU",1.13
"St","DO_pc",44.16
"St","DO_mgL",5.457
"St","Depth_m",20.8
"St","T_C",6.024
"St","Salinity",0.137
"St","Cond_uScm",0.1844
"St","EC25_uScm",316.637
"St","Density_kgm3",1000.151
"St","Chla_ugL",0.58
"St","Turbidity_FTU",1.1
"St","DO_pc",43.95
"St","DO_mgL",5.424
"St","Depth_m",20.9
"St","T_C",6.019
"St","Salinity",0.137
"St","Cond_uScm",0.1844
"St","EC25_uScm",316.554
"St","Density_kgm3",1000.152
"St","Chla_ugL",0.56
"St","Turbidity_FTU",1.07
"St","DO_pc",43.7
"St","DO_mgL",5.394
"St","Depth_m",21
"St","T_C",6.018
"St","Salinity",0.137
"St","Cond_uScm",0.1843
"St","EC25_uScm",316.496
"St","Density_kgm3",1000.152
"St","Chla_ugL",0.58
"St","Turbidity_FTU",1.17
"St","DO_pc",43.45
"St","DO_mgL",5.374
"St","Depth_m",21.1
"St","T_C",6.006
"St","Salinity",0.137
"St","Cond_uScm",0.1844
"St","EC25_uScm",316.69
"St","Density_kgm3",1000.153
"St","Chla_ugL",0.58
"St","Turbidity_FTU",1.1
"St","DO_pc",43.24
"St","DO_mgL",5.347
"St","Depth_m",21.2
"St","T_C",6.007
"St","Salinity",0.137
"St","Cond_uScm",0.1844
"St","EC25_uScm",316.703
"St","Density_kgm3",1000.154
"St","Chla_ugL",0.58
"St","Turbidity_FTU",1.14
"St","DO_pc",42.91
"St","DO_mgL",5.303
"St","Depth_m",21.3
"St","T_C",6.01
"St","Salinity",0.137
"St","Cond_uScm",0.1842
"St","EC25_uScm",316.459
"St","Density_kgm3",1000.154
"St","Chla_ugL",0.61
"St","Turbidity_FTU",1.18
"St","DO_pc",42.52
"St","DO_mgL",5.258
"St","Depth_m",21.4
"St","T_C",6.004
"St","Salinity",0.137
"St","Cond_uScm",0.1843
"St","EC25_uScm",316.606
"St","Density_kgm3",1000.155
"St","Chla_ugL",0.61
"St","Turbidity_FTU",1.2
"St","DO_pc",42.29
"St","DO_mgL",5.234
"St","Depth_m",21.5
"St","T_C",5.991
"St","Salinity",0.137
"St","Cond_uScm",0.1844
"St","EC25_uScm",316.884
"St","Density_kgm3",1000.156
"St","Chla_ugL",0.6
"St","Turbidity_FTU",1.21
"St","DO_pc",41.93
"St","DO_mgL",5.185
"St","Depth_m",21.6
"St","T_C",5.989
"St","Salinity",0.137
"St","Cond_uScm",0.1843
"St","EC25_uScm",316.735
"St","Density_kgm3",1000.156
"St","Chla_ugL",0.64
"St","Turbidity_FTU",1.31
"St","DO_pc",41.5
"St","DO_mgL",5.129
"St","Depth_m",21.7
"St","T_C",5.993
"St","Salinity",0.137
"St","Cond_uScm",0.1842
"St","EC25_uScm",316.576
"St","Density_kgm3",1000.157
"St","Chla_ugL",0.61
"St","Turbidity_FTU",1.27
"St","DO_pc",41.28
"St","DO_mgL",5.108
"St","Depth_m",21.8
"St","T_C",5.98
"St","Salinity",0.137
"St","Cond_uScm",0.1843
"St","EC25_uScm",316.817
"St","Density_kgm3",1000.157
"St","Chla_ugL",0.6
"St","Turbidity_FTU",1.22
"St","DO_pc",40.97
"St","DO_mgL",5.067
"St","Depth_m",21.9
"St","T_C",5.98
"St","Salinity",0.137
"St","Cond_uScm",0.1841
"St","EC25_uScm",316.582
"St","Density_kgm3",1000.158
"St","Chla_ugL",0.58
"St","Turbidity_FTU",1.15
"St","DO_pc",40.55
"St","DO_mgL",5.012
"St","Depth_m",22
"St","T_C",5.979
"St","Salinity",0.137
"St","Cond_uScm",0.1841
"St","EC25_uScm",316.601
"St","Density_kgm3",1000.158
"St","Chla_ugL",0.59
"St","Turbidity_FTU",1.28
"St","DO_pc",40.3
"St","DO_mgL",4.99
"St","Depth_m",22.1
"St","T_C",5.969
"St","Salinity",0.137
"St","Cond_uScm",0.1843
"St","EC25_uScm",317.007
"St","Density_kgm3",1000.159
"St","Chla_ugL",0.79
"St","Turbidity_FTU",1.57
"St","DO_pc",40.1
"St","DO_mgL",4.956
"St","Depth_m",22.2
"St","T_C",5.965
"St","Salinity",0.137
"St","Cond_uScm",0.1841
"St","EC25_uScm",316.829
"St","Density_kgm3",1000.16
"St","Chla_ugL",0.58
"St","Turbidity_FTU",1.2
"St","DO_pc",39.73
"St","DO_mgL",4.912
"St","Depth_m",22.3
"St","T_C",5.968
"St","Salinity",0.137
"St","Cond_uScm",0.1841
"St","EC25_uScm",316.72
"St","Density_kgm3",1000.16
"St","Chla_ugL",0.57
"St","Turbidity_FTU",1.17
"St","DO_pc",39.59
"St","DO_mgL",4.903
"St","Depth_m",22.4
"St","T_C",5.95
"St","Salinity",0.137
"St","Cond_uScm",0.1843
"St","EC25_uScm",317.234
"St","Density_kgm3",1000.161
"St","Chla_ugL",0.58
"St","Turbidity_FTU",1.28
"St","DO_pc",39.45
"St","DO_mgL",4.883
"St","Depth_m",22.5
"St","T_C",5.955
"St","Salinity",0.137
"St","Cond_uScm",0.1841
"St","EC25_uScm",316.861
"St","Density_kgm3",1000.162
"St","Chla_ugL",0.57
"St","Turbidity_FTU",1.22
"St","DO_pc",39.19
"St","DO_mgL",4.849
"St","Depth_m",22.6
"St","T_C",5.953
"St","Salinity",0.137
"St","Cond_uScm",0.1841
"St","EC25_uScm",316.916
"St","Density_kgm3",1000.162
"St","Chla_ugL",0.56
"St","Turbidity_FTU",1.27
"St","DO_pc",38.95
"St","DO_mgL",4.827
"St","Depth_m",22.7
"St","T_C",5.944
"St","Salinity",0.137
"St","Cond_uScm",0.1842
"St","EC25_uScm",317.161
"St","Density_kgm3",1000.163
"St","Chla_ugL",0.56
"St","Turbidity_FTU",1.22
"St","DO_pc",38.64
"St","DO_mgL",4.791
"St","Depth_m",22.8
"St","T_C",5.944
"St","Salinity",0.137
"St","Cond_uScm",0.1842
"St","EC25_uScm",317.172
"St","Density_kgm3",1000.163
"St","Chla_ugL",0.57
"St","Turbidity_FTU",1.32
"St","DO_pc",38.21
"St","DO_mgL",4.737
"St","Depth_m",22.9
"St","T_C",5.93
"St","Salinity",0.137
"St","Cond_uScm",0.1842
"St","EC25_uScm",317.303
"St","Density_kgm3",1000.164
"St","Chla_ugL",0.57
"St","Turbidity_FTU",1.35
"St","DO_pc",37.32
"St","DO_mgL",4.622
"St","Depth_m",23
"St","T_C",5.925
"St","Salinity",0.137
"St","Cond_uScm",0.1842
"St","EC25_uScm",317.429
"St","Density_kgm3",1000.165
"St","Chla_ugL",0.58
"St","Turbidity_FTU",1.42
"St","DO_pc",36.91
"St","DO_mgL",4.577
"St","Depth_m",23.1
"St","T_C",5.92
"St","Salinity",0.137
"St","Cond_uScm",0.1843
"St","EC25_uScm",317.564
"St","Density_kgm3",1000.166
"St","Chla_ugL",0.56
"St","Turbidity_FTU",1.4
"St","DO_pc",36.11
"St","DO_mgL",4.476
"St","Depth_m",23.2
"St","T_C",5.923
"St","Salinity",0.137
"St","Cond_uScm",0.1842
"St","EC25_uScm",317.479
"St","Density_kgm3",1000.166
"St","Chla_ugL",0.57
"St","Turbidity_FTU",1.45
"St","DO_pc",35.36
"St","DO_mgL",4.379
"St","Depth_m",23.3
"St","T_C",5.918
"St","Salinity",0.137
"St","Cond_uScm",0.1842
"St","EC25_uScm",317.563
"St","Density_kgm3",1000.167
"St","Chla_ugL",0.55
"St","Turbidity_FTU",1.35
"St","DO_pc",34.78
"St","DO_mgL",4.315
"St","Depth_m",23.4
"St","T_C",5.91
"St","Salinity",0.137
"St","Cond_uScm",0.1842
"St","EC25_uScm",317.646
"St","Density_kgm3",1000.168
"St","Chla_ugL",0.57
"St","Turbidity_FTU",1.39
"St","DO_pc",34.2
"St","DO_mgL",4.24
"St","Depth_m",23.5
"St","T_C",5.915
"St","Salinity",0.137
"St","Cond_uScm",0.1842
"St","EC25_uScm",317.597
"St","Density_kgm3",1000.168
"St","Chla_ugL",0.59
"St","Turbidity_FTU",1.49
"St","DO_pc",33.2
"St","DO_mgL",4.11
"St","Depth_m",23.6
"St","T_C",5.918
"St","Salinity",0.137
"St","Cond_uScm",0.1843
"St","EC25_uScm",317.661
"St","Density_kgm3",1000.168
"St","Chla_ugL",0.58
"St","Turbidity_FTU",1.52
"St","DO_pc",32.89
"St","DO_mgL",4.077
"St","Depth_m",23.7
"St","T_C",5.919
"St","Salinity",0.137
"St","Cond_uScm",0.1844
"St","EC25_uScm",317.825
"St","Density_kgm3",1000.169
"St","Chla_ugL",0.59
"St","Turbidity_FTU",1.38
"St","DO_pc",32.17
"St","DO_mgL",3.986
"St","Depth_m",23.8
"St","T_C",5.92
"St","Salinity",0.137
"St","Cond_uScm",0.1843
"St","EC25_uScm",317.592
"St","Density_kgm3",1000.169
"St","Chla_ugL",0.56
"St","Turbidity_FTU",1.5
"St","DO_pc",31.49
"St","DO_mgL",3.9
"St","Depth_m",23.9
"St","T_C",5.919
"St","Salinity",0.137
"St","Cond_uScm",0.1844
"St","EC25_uScm",317.768
"St","Density_kgm3",1000.17
"St","Chla_ugL",0.6
"St","Turbidity_FTU",1.63
"St","DO_pc",31.07
"St","DO_mgL",3.856
"St","Depth_m",24
"St","T_C",5.915
"St","Salinity",0.137
"St","Cond_uScm",0.1845
"St","EC25_uScm",317.958
"St","Density_kgm3",1000.17
"St","Chla_ugL",0.6
"St","Turbidity_FTU",1.59
"St","DO_pc",30.17
"St","DO_mgL",3.734
"St","Depth_m",24.1
"St","T_C",5.905
"St","Salinity",0.137
"St","Cond_uScm",0.1843
"St","EC25_uScm",317.866
"St","Density_kgm3",1000.171
"St","Chla_ugL",0.59
"St","Turbidity_FTU",1.64
"St","DO_pc",29.59
"St","DO_mgL",3.668
"St","Depth_m",24.2
"St","T_C",5.902
"St","Salinity",0.137
"St","Cond_uScm",0.1844
"St","EC25_uScm",318.033
"St","Density_kgm3",1000.172
"St","Chla_ugL",0.56
"St","Turbidity_FTU",1.65
"St","DO_pc",29.22
"St","DO_mgL",3.627
"St","Depth_m",24.3
"St","T_C",5.89
"St","Salinity",0.137
"St","Cond_uScm",0.1844
"St","EC25_uScm",318.215
"St","Density_kgm3",1000.173
"St","Chla_ugL",0.57
"St","Turbidity_FTU",1.65
"St","DO_pc",28.88
"St","DO_mgL",3.583
"St","Depth_m",24.4
"St","T_C",5.893
"St","Salinity",0.137
"St","Cond_uScm",0.1846
"St","EC25_uScm",318.387
"St","Density_kgm3",1000.173
"St","Chla_ugL",0.58
"St","Turbidity_FTU",1.75
"St","DO_pc",28.4
"St","DO_mgL",3.523
"St","Depth_m",24.5
"St","T_C",5.908
"St","Salinity",0.137
"St","Cond_uScm",0.1846
"St","EC25_uScm",318.283
"St","Density_kgm3",1000.173
"St","Chla_ugL",0.56
"St","Turbidity_FTU",1.74
"St","DO_pc",27.81
"St","DO_mgL",3.452
"St","Depth_m",24.6
"St","T_C",5.899
"St","Salinity",0.137
"St","Cond_uScm",0.1847
"St","EC25_uScm",318.548
"St","Density_kgm3",1000.174
"St","Chla_ugL",0.58
"St","Turbidity_FTU",1.72
"St","DO_pc",26.7
"St","DO_mgL",3.307
"St","Depth_m",24.7
"St","T_C",5.894
"St","Salinity",0.137
"St","Cond_uScm",0.1848
"St","EC25_uScm",318.77
"St","Density_kgm3",1000.175
"St","Chla_ugL",0.57
"St","Turbidity_FTU",1.81
"St","DO_pc",25.48
"St","DO_mgL",3.156
"St","Depth_m",24.8
"St","T_C",5.892
"St","Salinity",0.137
"St","Cond_uScm",0.1847
"St","EC25_uScm",318.743
"St","Density_kgm3",1000.175
"St","Chla_ugL",0.59
"St","Turbidity_FTU",1.81
"St","DO_pc",24.57
"St","DO_mgL",3.044
"St","Depth_m",24.9
"St","T_C",5.892
"St","Salinity",0.137
"St","Cond_uScm",0.1848
"St","EC25_uScm",318.791
"St","Density_kgm3",1000.176
"St","Chla_ugL",0.58
"St","Turbidity_FTU",1.85
"St","DO_pc",24.24
"St","DO_mgL",3.009
"St","Depth_m",25
"St","T_C",5.883
"St","Salinity",0.137
"St","Cond_uScm",0.1849
"St","EC25_uScm",319.086
"St","Density_kgm3",1000.177
"St","Chla_ugL",0.58
"St","Turbidity_FTU",1.88
"St","DO_pc",23.2
"St","DO_mgL",2.88
"St","Depth_m",25.1
"St","T_C",5.881
"St","Salinity",0.137
"St","Cond_uScm",0.1849
"St","EC25_uScm",319.156
"St","Density_kgm3",1000.177
"St","Chla_ugL",0.58
"St","Turbidity_FTU",1.91
"St","DO_pc",22.22
"St","DO_mgL",2.755
"St","Depth_m",25.2
"St","T_C",5.882
"St","Salinity",0.138
"St","Cond_uScm",0.1849
"St","EC25_uScm",319.165
"St","Density_kgm3",1000.178
"St","Chla_ugL",0.56
"St","Turbidity_FTU",1.88
"St","DO_pc",21.41
"St","DO_mgL",2.658
"St","Depth_m",25.3
"St","T_C",5.881
"St","Salinity",0.138
"St","Cond_uScm",0.1849
"St","EC25_uScm",319.194
"St","Density_kgm3",1000.178
"St","Chla_ugL",0.59
"St","Turbidity_FTU",1.96
"St","DO_pc",21.03
"St","DO_mgL",2.611
"St","Depth_m",25.4
"St","T_C",5.879
"St","Salinity",0.138
"St","Cond_uScm",0.1849
"St","EC25_uScm",319.224
"St","Density_kgm3",1000.179
"St","Chla_ugL",0.58
"St","Turbidity_FTU",2
"St","DO_pc",20.08
"St","DO_mgL",2.49
"St","Depth_m",25.5
"St","T_C",5.88
"St","Salinity",0.138
"St","Cond_uScm",0.1849
"St","EC25_uScm",319.217
"St","Density_kgm3",1000.179
"St","Chla_ugL",0.58
"St","Turbidity_FTU",2
"St","DO_pc",19.71
"St","DO_mgL",2.447
"St","Depth_m",25.6
"St","T_C",5.881
"St","Salinity",0.138
"St","Cond_uScm",0.185
"St","EC25_uScm",319.263
"St","Density_kgm3",1000.18
"St","Chla_ugL",0.59
"St","Turbidity_FTU",2.11
"St","DO_pc",19.15
"St","DO_mgL",2.378
"St","Depth_m",25.7
"St","T_C",5.884
"St","Salinity",0.138
"St","Cond_uScm",0.185
"St","EC25_uScm",319.193
"St","Density_kgm3",1000.18
"St","Chla_ugL",0.58
"St","Turbidity_FTU",2.1
"St","DO_pc",18.76
"St","DO_mgL",2.331
"St","Depth_m",25.8
"St","T_C",5.885
"St","Salinity",0.138
"St","Cond_uScm",0.1851
"St","EC25_uScm",319.501
"St","Density_kgm3",1000.18
"St","Chla_ugL",0.59
"St","Turbidity_FTU",2.11
"St","DO_pc",18.21
"St","DO_mgL",2.263
"St","Depth_m",25.9
"St","T_C",5.88
"St","Salinity",0.138
"St","Cond_uScm",0.1852
"St","EC25_uScm",319.72
"St","Density_kgm3",1000.181
"St","Chla_ugL",0.63
"St","Turbidity_FTU",2.25
"St","DO_pc",17.57
"St","DO_mgL",2.179
"St","Depth_m",26
"St","T_C",5.882
"St","Salinity",0.138
"St","Cond_uScm",0.1852
"St","EC25_uScm",319.71
"St","Density_kgm3",1000.182
"St","Chla_ugL",0.59
"St","Turbidity_FTU",2.24
"St","DO_pc",17.03
"St","DO_mgL",2.113
"St","Depth_m",26.1
"St","T_C",5.882
"St","Salinity",0.138
"St","Cond_uScm",0.1852
"St","EC25_uScm",319.573
"St","Density_kgm3",1000.182
"St","Chla_ugL",0.61
"St","Turbidity_FTU",2.32
"St","DO_pc",16.42
"St","DO_mgL",2.038
"St","Depth_m",26.2
"St","T_C",5.882
"St","Salinity",0.138
"St","Cond_uScm",0.1852
"St","EC25_uScm",319.582
"St","Density_kgm3",1000.182
"St","Chla_ugL",0.67
"St","Turbidity_FTU",2.46
"St","DO_pc",16.07
"St","DO_mgL",1.995
"St","Depth_m",26.3
"St","T_C",5.877
"St","Salinity",0.138
"St","Cond_uScm",0.1851
"St","EC25_uScm",319.579
"St","Density_kgm3",1000.183
"St","Chla_ugL",0.61
"St","Turbidity_FTU",2.36
"St","DO_pc",15.35
"St","DO_mgL",1.905
"St","Depth_m",26.4
"St","T_C",5.875
"St","Salinity",0.138
"St","Cond_uScm",0.1851
"St","EC25_uScm",319.52
"St","Density_kgm3",1000.184
"St","Chla_ugL",0.62
"St","Turbidity_FTU",2.42
"St","DO_pc",14.89
"St","DO_mgL",1.848
"St","Depth_m",26.5
"St","T_C",5.875
"St","Salinity",0.138
"St","Cond_uScm",0.1851
"St","EC25_uScm",319.575
"St","Density_kgm3",1000.184
"St","Chla_ugL",0.62
"St","Turbidity_FTU",2.45
"St","DO_pc",14.43
"St","DO_mgL",1.791
"St","Depth_m",26.6
"St","T_C",5.876
"St","Salinity",0.138
"St","Cond_uScm",0.1851
"St","EC25_uScm",319.547
"St","Density_kgm3",1000.185
"St","Chla_ugL",0.6
"St","Turbidity_FTU",2.48
"St","DO_pc",14.19
"St","DO_mgL",1.762
"St","Depth_m",26.7
"St","T_C",5.878
"St","Salinity",0.138
"St","Cond_uScm",0.1851
"St","EC25_uScm",319.525
"St","Density_kgm3",1000.185
"St","Chla_ugL",0.58
"St","Turbidity_FTU",2.5
"St","DO_pc",13.94
"St","DO_mgL",1.73
"St","Depth_m",26.8
"St","T_C",5.876
"St","Salinity",0.138
"St","Cond_uScm",0.1851
"St","EC25_uScm",319.534
"St","Density_kgm3",1000.185
"St","Chla_ugL",0.61
"St","Turbidity_FTU",2.85
"St","DO_pc",13.82
"St","DO_mgL",1.716
"St","Depth_m",26.9
"St","T_C",5.873
"St","Salinity",0.138
"St","Cond_uScm",0.1852
"St","EC25_uScm",319.66
"St","Density_kgm3",1000.186
"St","Chla_ugL",0.65
"St","Turbidity_FTU",3.17
"St","DO_pc",13.65
"St","DO_mgL",1.695
"St","Depth_m",27
"St","T_C",5.871
"St","Salinity",0.138
"St","Cond_uScm",0.1851
"St","EC25_uScm",319.666
"St","Density_kgm3",1000.187
"St","Chla_ugL",0.61
"St","Turbidity_FTU",2.74
"St","DO_pc",13.43
"St","DO_mgL",1.667
"St","Depth_m",27.1
"St","T_C",5.873
"St","Salinity",0.138
"St","Cond_uScm",0.1852
"St","EC25_uScm",319.674
"St","Density_kgm3",1000.187
"St","Chla_ugL",0.59
"St","Turbidity_FTU",2.64
"St","DO_pc",13.06
"St","DO_mgL",1.622
"St","Depth_m",27.2
"St","T_C",5.872
"St","Salinity",0.138
"St","Cond_uScm",0.1852
"St","EC25_uScm",319.694
"St","Density_kgm3",1000.188
"St","Chla_ugL",0.59
"St","Turbidity_FTU",2.67
"St","DO_pc",12.79
"St","DO_mgL",1.588
"St","Depth_m",27.3
"St","T_C",5.872
"St","Salinity",0.138
"St","Cond_uScm",0.1851
"St","EC25_uScm",319.641
"St","Density_kgm3",1000.188
"St","Chla_ugL",0.61
"St","Turbidity_FTU",2.71
"St","DO_pc",12.5
"St","DO_mgL",1.552
"St","Depth_m",27.4
"St","T_C",5.87
"St","Salinity",0.138
"St","Cond_uScm",0.1851
"St","EC25_uScm",319.606
"St","Density_kgm3",1000.189
"St","Chla_ugL",0.59
"St","Turbidity_FTU",2.8
"St","DO_pc",12.15
"St","DO_mgL",1.51
"St","Depth_m",27.5
"St","T_C",5.87
"St","Salinity",0.138
"St","Cond_uScm",0.1851
"St","EC25_uScm",319.541
"St","Density_kgm3",1000.189
"St","Chla_ugL",0.58
"St","Turbidity_FTU",2.91
"St","DO_pc",11.75
"St","DO_mgL",1.46
"St","Depth_m",27.6
"St","T_C",5.873
"St","Salinity",0.138
"St","Cond_uScm",0.185
"St","EC25_uScm",319.479
"St","Density_kgm3",1000.189
"St","Chla_ugL",0.58
"St","Turbidity_FTU",2.92
"St","DO_pc",11.49
"St","DO_mgL",1.428
"St","Depth_m",27.7
"St","T_C",5.871
"St","Salinity",0.138
"St","Cond_uScm",0.1851
"St","EC25_uScm",319.589
"St","Density_kgm3",1000.19
"St","Chla_ugL",0.59
"St","Turbidity_FTU",3.33
"St","DO_pc",11.12
"St","DO_mgL",1.382
"St","Depth_m",27.8
"St","T_C",5.869
"St","Salinity",0.138
"St","Cond_uScm",0.1851
"St","EC25_uScm",319.628
"St","Density_kgm3",1000.191
"St","Chla_ugL",0.58
"St","Turbidity_FTU",3.53
"St","DO_pc",10.88
"St","DO_mgL",1.351
"St","Depth_m",27.9
"St","T_C",5.864
"St","Salinity",0.138
"St","Cond_uScm",0.1851
"St","EC25_uScm",319.612
"St","Density_kgm3",1000.191
"St","Chla_ugL",0.58
"St","Turbidity_FTU",3.4
"St","DO_pc",10.69
"St","DO_mgL",1.328
"St","Depth_m",28
"St","T_C",5.865
"St","Salinity",0.138
"St","Cond_uScm",0.1851
"St","EC25_uScm",319.704
"St","Density_kgm3",1000.192
"St","Chla_ugL",0.6
"St","Turbidity_FTU",3.07
"St","DO_pc",10.47
"St","DO_mgL",1.301
"St","Depth_m",28.1
"St","T_C",5.866
"St","Salinity",0.138
"St","Cond_uScm",0.185
"St","EC25_uScm",319.536
"St","Density_kgm3",1000.192
"St","Chla_ugL",0.63
"St","Turbidity_FTU",2.75
"St","DO_pc",10.36
"St","DO_mgL",1.287
"St","Depth_m",28.2
"St","T_C",5.869
"St","Salinity",0.138
"St","Cond_uScm",0.185
"St","EC25_uScm",319.514
"St","Density_kgm3",1000.192
"St","Chla_ugL",0.63
"St","Turbidity_FTU",2.91
"St","DO_pc",10.28
"St","DO_mgL",1.277
"St","Depth_m",28.3
"St","T_C",5.875
"St","Salinity",0.138
"St","Cond_uScm",0.185
"St","EC25_uScm",319.448
"St","Density_kgm3",1000.193
"St","Chla_ugL",0.62
"St","Turbidity_FTU",3.01
"St","DO_pc",10.08
"St","DO_mgL",1.252
"St","Depth_m",28.4
"St","T_C",5.873
"St","Salinity",0.138
"St","Cond_uScm",0.1851
"St","EC25_uScm",319.513
"St","Density_kgm3",1000.193
"St","Chla_ugL",0.58
"St","Turbidity_FTU",3.24
"St","DO_pc",10
"St","DO_mgL",1.243
"St","Depth_m",28.5
"St","T_C",5.869
"St","Salinity",0.138
"St","Cond_uScm",0.1851
"St","EC25_uScm",319.687
"St","Density_kgm3",1000.194
"St","Chla_ugL",0.59
"St","Turbidity_FTU",3.46
"St","DO_pc",9.99
"St","DO_mgL",1.241
"St","Depth_m",28.6
"St","T_C",5.865
"St","Salinity",0.138
"St","Cond_uScm",0.1851
"St","EC25_uScm",319.734
"St","Density_kgm3",1000.195
"St","Chla_ugL",0.61
"St","Turbidity_FTU",3.65
"St","DO_pc",10
"St","DO_mgL",1.243
"St","Depth_m",28.7
"St","T_C",5.866
"St","Salinity",0.138
"St","Cond_uScm",0.1851
"St","EC25_uScm",319.733
"St","Density_kgm3",1000.195
"St","Chla_ugL",0.6
"St","Turbidity_FTU",3.63
"St","DO_pc",9.94
"St","DO_mgL",1.236
"St","Depth_m",28.8
"St","T_C",5.862
"St","Salinity",0.138
"St","Cond_uScm",0.1852
"St","EC25_uScm",319.909
"St","Density_kgm3",1000.196
"St","Chla_ugL",0.61
"St","Turbidity_FTU",3.79
"St","DO_pc",9.46
"St","DO_mgL",1.175
"St","Depth_m",28.9
"St","T_C",5.861
"St","Salinity",0.138
"St","Cond_uScm",0.1852
"St","EC25_uScm",319.938
"St","Density_kgm3",1000.196
"St","Chla_ugL",0.61
"St","Turbidity_FTU",3.83
"St","DO_pc",9.03
"St","DO_mgL",1.121
"St","Depth_m",29
"St","T_C",5.862
"St","Salinity",0.138
"St","Cond_uScm",0.1853
"St","EC25_uScm",320.06
"St","Density_kgm3",1000.197
"St","Chla_ugL",0.59
"St","Turbidity_FTU",3.8
"St","DO_pc",8.61
"St","DO_mgL",1.07
"St","Depth_m",29.1
"St","T_C",5.862
"St","Salinity",0.138
"St","Cond_uScm",0.1853
"St","EC25_uScm",320.097
"St","Density_kgm3",1000.197
"St","Chla_ugL",0.61
"St","Turbidity_FTU",3.9
"St","DO_pc",8.14
"St","DO_mgL",1.011
"St","Depth_m",29.2
"St","T_C",5.86
"St","Salinity",0.138
"St","Cond_uScm",0.1854
"St","EC25_uScm",320.224
"St","Density_kgm3",1000.198
"St","Chla_ugL",0.59
"St","Turbidity_FTU",3.88
"St","DO_pc",7.62
"St","DO_mgL",0.947
"St","Depth_m",29.3
"St","T_C",5.86
"St","Salinity",0.138
"St","Cond_uScm",0.1854
"St","EC25_uScm",320.192
"St","Density_kgm3",1000.198
"St","Chla_ugL",0.6
"St","Turbidity_FTU",3.88
"St","DO_pc",7.03
"St","DO_mgL",0.873
"St","Depth_m",29.4
"St","T_C",5.86
"St","Salinity",0.138
"St","Cond_uScm",0.1855
"St","EC25_uScm",320.395
"St","Density_kgm3",1000.199
"St","Chla_ugL",0.6
"St","Turbidity_FTU",4.23
"St","DO_pc",6.24
"St","DO_mgL",0.776
"St","Depth_m",29.5
"St","T_C",5.865
"St","Salinity",0.138
"St","Cond_uScm",0.1855
"St","EC25_uScm",320.385
"St","Density_kgm3",1000.199
"St","Chla_ugL",0.63
"St","Turbidity_FTU",4.23
"St","DO_pc",5.54
"St","DO_mgL",0.688
"St","Depth_m",29.6
"St","T_C",5.861
"St","Salinity",0.138
"St","Cond_uScm",0.1855
"St","EC25_uScm",320.438
