//Infinity SDlogger
//Ver0.33
[Head]
SondeName=ASTD102-ALC-R02
SondeNo=0188
SensorType=D0D1T1C1C2K0U3O0TOB0
Channel=10
DelayTime=0
PreHeat=5000
MeasMode=2
BurstTime=1
BurstCnt=1
Interval=100
SampleCnt=481       
StartTime=2021/07/27 13:04:30
EndTime=2021/07/27 13:06:16
DepAdjRho=1.0000
ECA=0
ECB=1
ECDeg=25
ECCoef=0.022
CHLA=0
CHLB=1
CoefDate=2021/03/10
Ch1=-3.831851e-01,+1.127922e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.332465e+00,+1.069077e-03,-1.252241e-08,+2.876596e-13,-3.472084e-18,+2.511402e-23,+0.000000e+00,+0.000000e+00,
Ch4=-5.72848200e-01,2.197348000e00,-2.07220400e-01,5.839104000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-4.654597e+00,+7.041750e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-8.997533e+00,+1.378983e-02,+8.086082e-08,-6.134221e-14,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.141224e+01,+2.110549e+06,-6.080616e+03,+1.064000e-02,+3.900000e-03,+6.760000e-05,+0.000000e+00,+1.000000e+00,
Ch9=-6.053177e+00,+1.066339e-03,-1.261943e-08,+2.927030e-13,-3.579377e-18,+2.588549e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
BuzzerEN=0
BuzzerInterval=1
COMMENT= 
SensorType2=06070304000202020302
BuzzerNumber=1
DepM=0.1
CondDepB=0
FilmNo=200735BA
[Item]
Depth [m],Temp. [deg C],Sal. [ ],Cond. [mS/cm],EC25 [uS/cm],Density [kg/m^3],SigmaT [ ],Chl-Flu. [ppb],Chl-a [ug/l],Turb-M [FTU],DO [%],DO [mg/l],Batt. [V],
21.000,6.245,0.228,0.3046,518.605,1000.217,0.117,0.90,0.90,0.93,48.43,5.965,8.39,
21.100,6.239,0.228,0.3046,518.610,1000.218,0.117,0.88,0.88,0.89,48.36,5.957,8.42,
21.200,6.235,0.228,0.3045,518.644,1000.219,0.117,0.88,0.88,0.89,48.34,5.956,8.41,
21.300,6.229,0.228,0.3045,518.682,1000.219,0.118,0.87,0.87,0.90,48.32,5.953,8.41,
21.400,6.222,0.228,0.3045,518.861,1000.220,0.118,0.89,0.89,0.89,48.24,5.943,8.41,
21.500,6.219,0.228,0.3044,518.795,1000.221,0.118,0.88,0.88,0.89,48.21,5.940,8.41,
21.600,6.218,0.228,0.3044,518.689,1000.221,0.118,0.87,0.87,0.88,48.20,5.941,8.41,
21.700,6.214,0.228,0.3043,518.591,1000.222,0.118,0.87,0.87,0.89,48.14,5.935,8.41,
21.800,6.207,0.228,0.3043,518.716,1000.223,0.118,0.90,0.90,0.88,48.12,5.933,8.41,
21.900,6.197,0.228,0.3042,518.739,1000.223,0.119,0.88,0.88,0.85,48.07,5.928,8.42,
22.000,6.183,0.228,0.3041,518.850,1000.224,0.119,0.89,0.89,0.88,48.01,5.924,8.41,
22.100,6.172,0.228,0.3040,518.979,1000.225,0.120,0.91,0.91,0.92,48.00,5.923,8.41,
22.200,6.163,0.228,0.3040,519.109,1000.226,0.120,0.89,0.89,0.88,47.93,5.916,8.41,
22.300,6.158,0.228,0.3040,519.169,1000.227,0.120,0.89,0.89,0.83,47.91,5.914,8.41,
22.400,6.156,0.228,0.3038,518.972,1000.227,0.120,0.89,0.89,0.90,47.86,5.908,8.41,
22.500,6.147,0.228,0.3037,519.008,1000.228,0.120,0.88,0.88,0.83,47.80,5.903,8.41,
22.600,6.143,0.228,0.3037,518.986,1000.229,0.121,0.88,0.88,0.83,47.77,5.899,8.40,
22.700,6.136,0.228,0.3037,519.159,1000.229,0.121,0.88,0.88,0.86,47.70,5.891,8.39,
22.800,6.133,0.228,0.3036,519.030,1000.230,0.121,0.89,0.89,0.82,47.68,5.889,8.41,
22.900,6.126,0.228,0.3035,519.068,1000.231,0.121,0.87,0.87,0.85,47.66,5.889,8.41,
23.000,6.122,0.228,0.3035,519.064,1000.231,0.121,0.87,0.87,0.83,47.65,5.888,8.41,
23.100,6.112,0.228,0.3036,519.362,1000.232,0.122,0.87,0.87,0.82,47.63,5.886,8.41,
23.200,6.107,0.228,0.3034,519.264,1000.233,0.122,0.87,0.87,0.89,47.60,5.882,8.41,
23.300,6.101,0.228,0.3034,519.258,1000.233,0.122,0.87,0.87,0.81,47.56,5.878,8.41,
23.400,6.100,0.228,0.3033,519.232,1000.234,0.122,0.87,0.87,0.85,47.54,5.877,8.39,
23.500,6.089,0.228,0.3032,519.253,1000.235,0.122,0.88,0.88,0.97,47.48,5.871,8.41,
23.600,6.078,0.228,0.3032,519.441,1000.236,0.123,0.88,0.88,0.81,47.49,5.875,8.40,
23.700,6.076,0.228,0.3031,519.340,1000.236,0.123,0.87,0.87,0.82,47.49,5.875,8.41,
23.800,6.069,0.228,0.3031,519.373,1000.237,0.123,0.87,0.87,0.79,47.48,5.874,8.42,
23.900,6.060,0.228,0.3029,519.325,1000.238,0.123,0.87,0.87,0.79,47.46,5.873,8.41,
24.000,6.052,0.228,0.3029,519.465,1000.238,0.124,0.87,0.87,0.83,47.43,5.871,8.42,
24.100,6.043,0.228,0.3028,519.515,1000.239,0.124,0.86,0.86,0.78,47.44,5.872,8.41,
24.200,6.041,0.228,0.3028,519.449,1000.240,0.124,0.87,0.87,0.79,47.47,5.877,8.41,
24.300,6.038,0.228,0.3027,519.337,1000.240,0.124,0.87,0.87,0.79,47.48,5.880,8.41,
24.400,6.032,0.228,0.3026,519.382,1000.241,0.124,0.85,0.85,0.81,47.51,5.884,8.41,
24.500,6.022,0.228,0.3026,519.555,1000.242,0.124,0.87,0.87,0.82,47.57,5.892,8.41,
24.600,6.017,0.228,0.3026,519.611,1000.242,0.125,0.87,0.87,0.79,47.58,5.893,8.41,
24.700,6.013,0.228,0.3025,519.536,1000.243,0.125,0.84,0.84,0.75,47.64,5.902,8.40,
24.800,6.008,0.228,0.3025,519.520,1000.244,0.125,0.85,0.85,0.76,47.67,5.907,8.42,
24.900,6.007,0.228,0.3024,519.429,1000.244,0.125,0.86,0.86,0.81,47.73,5.915,8.41,
25.000,5.996,0.228,0.3024,519.592,1000.245,0.125,0.89,0.89,0.82,47.78,5.923,8.42,
25.100,5.986,0.228,0.3023,519.644,1000.246,0.126,0.87,0.87,0.76,47.81,5.928,8.41,
25.200,5.984,0.228,0.3022,519.564,1000.246,0.126,0.87,0.87,0.76,47.83,5.930,8.42,
25.300,5.977,0.228,0.3021,519.520,1000.247,0.126,0.86,0.86,0.78,47.83,5.932,8.42,
25.400,5.972,0.228,0.3021,519.611,1000.248,0.126,0.85,0.85,0.74,47.87,5.939,8.41,
25.500,5.961,0.228,0.3021,519.789,1000.249,0.126,0.85,0.85,0.75,47.91,5.944,8.41,
25.600,5.956,0.228,0.3020,519.725,1000.249,0.127,0.85,0.85,0.75,47.91,5.945,8.41,
25.700,5.952,0.228,0.3019,519.730,1000.250,0.127,0.85,0.85,0.72,47.99,5.956,8.41,
25.800,5.947,0.228,0.3019,519.718,1000.250,0.127,0.84,0.84,0.72,48.02,5.960,8.41,
25.900,5.943,0.228,0.3019,519.778,1000.251,0.127,0.84,0.84,0.69,48.06,5.966,8.41,
26.000,5.937,0.228,0.3018,519.799,1000.252,0.127,0.83,0.83,0.72,48.12,5.973,8.41,
26.100,5.931,0.228,0.3017,519.717,1000.252,0.127,0.85,0.85,0.71,48.16,5.980,8.41,
26.200,5.923,0.228,0.3016,519.790,1000.253,0.128,0.85,0.85,0.69,48.22,5.989,8.42,
26.300,5.912,0.228,0.3015,519.820,1000.254,0.128,0.83,0.83,0.68,48.29,5.998,8.41,
26.400,5.900,0.228,0.3014,519.885,1000.255,0.128,0.83,0.83,0.68,48.35,6.008,8.42,
26.500,5.897,0.228,0.3014,519.821,1000.255,0.128,0.85,0.85,0.72,48.40,6.016,8.40,
26.600,5.891,0.228,0.3013,519.865,1000.256,0.128,0.85,0.85,0.71,48.42,6.020,8.42,
26.700,5.879,0.228,0.3012,519.964,1000.257,0.129,0.84,0.84,0.68,48.45,6.023,8.42,
26.800,5.871,0.228,0.3013,520.193,1000.258,0.129,0.83,0.83,0.69,48.50,6.031,8.42,
26.900,5.867,0.228,0.3012,520.178,1000.258,0.129,0.84,0.84,0.69,48.55,6.038,8.41,
27.000,5.864,0.228,0.3012,520.214,1000.259,0.129,0.85,0.85,0.72,48.51,6.033,8.41,
27.100,5.861,0.228,0.3012,520.244,1000.259,0.129,0.84,0.84,0.72,48.51,6.034,8.41,
27.200,5.855,0.228,0.3010,520.098,1000.260,0.130,0.84,0.84,0.68,48.47,6.031,8.41,
27.300,5.846,0.228,0.3011,520.465,1000.261,0.130,0.85,0.85,0.69,48.44,6.027,8.42,
27.400,5.838,0.228,0.3011,520.511,1000.262,0.130,0.84,0.84,0.67,48.40,6.022,8.42,
27.500,5.838,0.228,0.3010,520.319,1000.262,0.130,0.84,0.84,0.69,48.30,6.011,8.41,
27.600,5.836,0.228,0.3009,520.279,1000.262,0.130,0.84,0.84,0.67,48.27,6.007,8.41,
27.700,5.833,0.228,0.3010,520.518,1000.263,0.130,0.84,0.84,0.65,48.16,5.993,8.42,
27.800,5.832,0.228,0.3010,520.560,1000.264,0.130,0.85,0.85,0.65,48.07,5.983,8.41,
27.900,5.834,0.228,0.3010,520.417,1000.264,0.130,0.83,0.83,0.68,48.03,5.978,8.42,
28.000,5.834,0.228,0.3009,520.297,1000.264,0.130,0.84,0.84,0.71,48.00,5.975,8.41,
28.100,5.828,0.228,0.3009,520.317,1000.265,0.130,0.84,0.84,0.71,47.99,5.976,8.41,
28.200,5.824,0.228,0.3009,520.419,1000.266,0.131,0.84,0.84,0.68,47.92,5.968,8.41,
28.300,5.823,0.228,0.3009,520.439,1000.266,0.131,0.85,0.85,0.69,47.92,5.967,8.41,
28.400,5.819,0.228,0.3008,520.460,1000.267,0.131,0.83,0.83,0.65,47.87,5.961,8.40,
28.500,5.812,0.228,0.3007,520.300,1000.267,0.131,0.83,0.83,0.69,47.82,5.956,8.41,
28.600,5.807,0.228,0.3006,520.369,1000.268,0.131,0.83,0.83,0.67,47.79,5.953,8.42,
28.700,5.802,0.227,0.3005,520.294,1000.269,0.131,0.83,0.83,0.68,47.78,5.953,8.41,
28.800,5.793,0.227,0.3005,520.342,1000.269,0.131,0.84,0.84,0.69,47.71,5.947,8.42,
28.900,5.786,0.227,0.3004,520.405,1000.270,0.132,0.83,0.83,0.65,47.67,5.942,8.41,
29.000,5.778,0.228,0.3004,520.546,1000.271,0.132,0.82,0.82,0.68,47.67,5.943,8.41,
29.100,5.771,0.227,0.3003,520.477,1000.272,0.132,0.82,0.82,0.67,47.62,5.937,8.41,
29.200,5.768,0.227,0.3002,520.399,1000.272,0.132,0.82,0.82,0.64,47.60,5.937,8.41,
29.300,5.757,0.227,0.3002,520.559,1000.273,0.132,0.82,0.82,0.71,47.56,5.932,8.40,
29.400,5.744,0.228,0.3002,520.762,1000.274,0.133,0.82,0.82,0.65,47.54,5.933,8.42,
29.500,5.738,0.228,0.3001,520.819,1000.274,0.133,0.84,0.84,0.64,47.53,5.931,8.42,
29.600,5.730,0.228,0.3001,520.902,1000.275,0.133,0.84,0.84,0.65,47.51,5.930,8.41,
29.700,5.722,0.228,0.3001,521.028,1000.276,0.133,0.82,0.82,0.63,47.42,5.919,8.41,
29.800,5.719,0.228,0.3000,521.066,1000.276,0.134,0.83,0.83,0.63,47.37,5.915,8.41,
29.900,5.715,0.228,0.3000,521.045,1000.277,0.134,0.84,0.84,0.64,47.29,5.905,8.42,
30.000,5.705,0.228,0.2999,521.189,1000.278,0.134,0.83,0.83,0.65,47.16,5.891,8.42,
30.100,5.701,0.228,0.2999,521.251,1000.278,0.134,0.82,0.82,0.64,47.05,5.877,8.41,
30.200,5.698,0.228,0.3000,521.343,1000.279,0.134,0.84,0.84,0.64,46.95,5.865,8.42,
30.300,5.694,0.228,0.2999,521.402,1000.280,0.134,0.85,0.85,0.65,46.74,5.840,8.42,
30.400,5.689,0.228,0.2999,521.488,1000.280,0.134,0.84,0.84,0.65,46.61,5.825,8.41,
30.500,5.682,0.228,0.2999,521.623,1000.281,0.135,0.83,0.83,0.63,46.32,5.789,8.41,
30.600,5.679,0.228,0.2999,521.668,1000.282,0.135,0.85,0.85,0.64,46.13,5.766,8.41,
30.700,5.671,0.228,0.2999,521.771,1000.282,0.135,0.85,0.85,0.75,45.82,5.728,8.41,
30.800,5.669,0.228,0.2999,521.793,1000.283,0.135,0.84,0.84,0.72,45.65,5.707,8.41,
30.900,5.658,0.228,0.2999,522.013,1000.284,0.135,0.84,0.84,0.65,45.31,5.666,8.41,
31.000,5.654,0.228,0.2998,521.967,1000.284,0.136,0.83,0.83,0.61,44.97,5.626,8.41,
31.100,5.651,0.228,0.2998,522.053,1000.285,0.136,0.82,0.82,0.61,44.77,5.600,8.41,
31.200,5.646,0.228,0.2998,522.063,1000.285,0.136,0.82,0.82,0.63,44.44,5.558,8.40,
31.300,5.645,0.228,0.2998,522.065,1000.286,0.136,0.83,0.83,0.61,44.10,5.516,8.42,
31.400,5.640,0.228,0.2998,522.174,1000.287,0.136,0.84,0.84,0.63,43.82,5.482,8.42,
31.500,5.637,0.228,0.2998,522.282,1000.287,0.136,0.83,0.83,0.61,43.53,5.447,8.40,
31.600,5.632,0.228,0.2999,522.483,1000.288,0.136,0.85,0.85,1.10,43.35,5.423,8.42,
31.700,5.632,0.228,0.2999,522.517,1000.288,0.136,0.84,0.84,0.74,43.12,5.395,8.42,
31.800,5.628,0.228,0.2999,522.675,1000.289,0.136,0.83,0.83,0.64,42.88,5.365,8.41,
31.900,5.628,0.228,0.2999,522.696,1000.290,0.136,0.82,0.82,0.60,42.66,5.339,8.41,
32.000,5.620,0.228,0.2999,522.762,1000.290,0.137,0.84,0.84,0.67,42.29,5.293,8.41,
32.100,5.619,0.228,0.3000,523.019,1000.291,0.137,0.83,0.83,0.63,41.98,5.254,8.41,
32.200,5.617,0.228,0.3001,523.242,1000.291,0.137,0.84,0.84,0.64,41.70,5.219,8.41,
32.300,5.620,0.228,0.3003,523.527,1000.292,0.137,0.85,0.85,0.64,41.41,5.182,8.42,
32.400,5.618,0.228,0.3003,523.545,1000.292,0.137,0.83,0.83,0.64,41.17,5.152,8.42,
32.500,5.621,0.228,0.3002,523.389,1000.293,0.137,0.84,0.84,0.63,40.72,5.096,8.42,
32.600,5.615,0.228,0.3002,523.459,1000.293,0.137,0.85,0.85,0.69,40.37,5.053,8.42,
32.700,5.615,0.228,0.3002,523.387,1000.294,0.137,0.83,0.83,0.64,40.02,5.009,8.42,
32.800,5.613,0.228,0.3001,523.271,1000.294,0.137,0.83,0.83,0.65,39.64,4.962,8.41,
32.900,5.608,0.228,0.3001,523.344,1000.295,0.137,0.84,0.84,0.69,39.32,4.923,8.41,
33.000,5.601,0.228,0.3002,523.666,1000.296,0.137,0.83,0.83,0.92,39.00,4.883,8.41,
33.100,5.600,0.228,0.3001,523.627,1000.296,0.137,0.82,0.82,0.69,38.74,4.851,8.41,
33.200,5.605,0.228,0.3002,523.646,1000.297,0.137,0.83,0.83,0.65,38.51,4.823,8.42,
33.300,5.603,0.228,0.3002,523.672,1000.297,0.137,0.83,0.83,0.67,38.41,4.810,8.41,
33.400,5.601,0.228,0.3002,523.698,1000.298,0.137,0.84,0.84,0.64,38.20,4.784,8.42,
33.500,5.599,0.229,0.3002,523.806,1000.298,0.138,0.85,0.85,0.64,38.07,4.768,8.42,
33.600,5.597,0.229,0.3002,523.820,1000.299,0.138,0.90,0.90,1.63,37.79,4.734,8.41,
33.700,5.594,0.228,0.3001,523.765,1000.299,0.138,0.85,0.85,0.85,37.55,4.703,8.42,
33.800,5.591,0.229,0.3002,523.833,1000.300,0.138,0.85,0.85,0.75,37.42,4.687,8.43,
33.900,5.585,0.229,0.3001,523.925,1000.301,0.138,0.84,0.84,0.67,37.19,4.660,8.41,
34.000,5.578,0.229,0.3002,524.082,1000.301,0.138,0.83,0.83,0.65,36.97,4.633,8.42,
34.100,5.575,0.229,0.3001,524.084,1000.302,0.138,0.85,0.85,0.61,36.78,4.609,8.41,
34.200,5.574,0.229,0.3001,524.126,1000.302,0.138,0.85,0.85,0.61,36.68,4.597,8.42,
34.300,5.570,0.229,0.3001,524.165,1000.303,0.138,0.83,0.83,0.63,36.52,4.577,8.41,
34.400,5.568,0.229,0.3002,524.283,1000.304,0.138,0.83,0.83,0.61,36.32,4.553,8.41,
34.500,5.565,0.229,0.3001,524.333,1000.304,0.138,0.84,0.84,0.61,36.15,4.530,8.42,
34.600,5.568,0.229,0.3001,524.213,1000.304,0.138,0.83,0.83,0.61,35.94,4.504,8.41,
34.700,5.567,0.229,0.3001,524.297,1000.305,0.138,0.83,0.83,0.64,35.86,4.495,8.41,
34.800,5.565,0.229,0.3001,524.310,1000.306,0.138,0.84,0.84,0.61,35.65,4.469,8.42,
34.900,5.562,0.229,0.3002,524.402,1000.306,0.139,0.82,0.82,0.64,35.47,4.447,8.42,
35.000,5.562,0.229,0.3001,524.367,1000.307,0.139,0.84,0.84,0.61,35.29,4.424,8.41,
35.100,5.562,0.229,0.3002,524.455,1000.307,0.139,0.83,0.83,0.60,35.21,4.414,8.41,
35.200,5.561,0.229,0.3002,524.513,1000.308,0.139,0.83,0.83,0.64,35.14,4.405,8.41,
35.300,5.562,0.229,0.3003,524.688,1000.308,0.139,0.83,0.83,0.60,34.97,4.384,8.42,
35.400,5.557,0.229,0.3004,524.888,1000.309,0.139,0.85,0.85,0.67,34.82,4.364,8.41,
35.500,5.559,0.229,0.3004,524.879,1000.309,0.139,0.85,0.85,0.67,34.60,4.337,8.41,
35.600,5.557,0.229,0.3004,524.905,1000.310,0.139,0.84,0.84,0.63,34.44,4.318,8.41,
35.700,5.555,0.229,0.3004,524.939,1000.310,0.139,0.85,0.85,0.64,34.27,4.297,8.41,
35.800,5.553,0.229,0.3004,525.036,1000.311,0.139,0.84,0.84,0.60,34.13,4.279,8.42,
35.900,5.556,0.229,0.3004,524.931,1000.311,0.139,0.84,0.84,0.64,33.91,4.251,8.41,
36.000,5.553,0.229,0.3005,525.115,1000.312,0.139,0.85,0.85,0.64,33.72,4.228,8.41,
36.100,5.552,0.229,0.3005,525.150,1000.312,0.139,0.83,0.83,0.67,33.53,4.204,8.42,
36.200,5.549,0.229,0.3005,525.306,1000.313,0.139,0.84,0.84,0.64,33.35,4.182,8.42,
36.300,5.548,0.229,0.3005,525.264,1000.314,0.139,0.85,0.85,0.63,33.18,4.160,8.41,
36.400,5.552,0.229,0.3005,525.274,1000.314,0.139,0.86,0.86,0.65,32.99,4.136,8.42,
36.500,5.549,0.229,0.3005,525.331,1000.314,0.139,0.86,0.86,0.63,32.83,4.117,8.42,
36.600,5.547,0.229,0.3005,525.396,1000.315,0.139,0.85,0.85,0.64,32.62,4.091,8.42,
36.700,5.546,0.229,0.3006,525.547,1000.316,0.139,0.86,0.86,0.67,32.36,4.059,8.42,
36.800,5.547,0.229,0.3007,525.692,1000.316,0.139,0.84,0.84,0.67,32.04,4.019,8.41,
36.900,5.546,0.229,0.3007,525.700,1000.317,0.139,0.86,0.86,0.69,31.91,4.002,8.42,
37.000,5.545,0.229,0.3007,525.745,1000.317,0.139,0.85,0.85,0.67,31.62,3.966,8.42,
37.100,5.546,0.229,0.3007,525.778,1000.318,0.139,0.84,0.84,0.68,31.36,3.933,8.41,
37.200,5.544,0.229,0.3007,525.817,1000.318,0.140,0.87,0.87,1.40,31.06,3.895,8.41,
37.300,5.543,0.229,0.3008,525.946,1000.319,0.140,0.84,0.84,0.83,30.76,3.858,8.41,
37.400,5.542,0.229,0.3008,525.962,1000.319,0.140,0.85,0.85,0.72,30.48,3.823,8.41,
37.500,5.542,0.229,0.3008,525.991,1000.320,0.140,0.85,0.85,0.69,30.23,3.792,8.42,
37.600,5.540,0.229,0.3008,526.043,1000.320,0.140,0.85,0.85,0.68,30.13,3.780,8.42,
37.700,5.537,0.229,0.3008,526.116,1000.321,0.140,0.85,0.85,0.68,29.92,3.754,8.41,
37.800,5.536,0.229,0.3008,526.108,1000.321,0.140,0.85,0.85,0.65,29.75,3.732,8.41,
37.900,5.532,0.229,0.3009,526.280,1000.322,0.140,0.85,0.85,0.64,29.58,3.711,8.42,
38.000,5.529,0.229,0.3009,526.331,1000.323,0.140,0.84,0.84,0.64,29.51,3.703,8.41,
38.100,5.530,0.230,0.3010,526.446,1000.323,0.140,0.86,0.86,0.68,29.31,3.677,8.41,
38.200,5.531,0.230,0.3010,526.520,1000.323,0.140,0.86,0.86,0.71,29.22,3.667,8.41,
38.300,5.530,0.230,0.3012,526.806,1000.324,0.140,0.85,0.85,0.71,29.08,3.649,8.41,
38.400,5.527,0.230,0.3012,526.940,1000.325,0.140,0.85,0.85,0.71,28.88,3.624,8.42,
38.500,5.527,0.230,0.3013,527.133,1000.325,0.140,0.87,0.87,0.75,28.61,3.590,8.42,
38.600,5.526,0.230,0.3015,527.413,1000.326,0.140,0.87,0.87,0.75,28.30,3.551,8.41,
38.700,5.526,0.230,0.3015,527.568,1000.326,0.141,0.87,0.87,0.78,27.93,3.506,8.41,
38.800,5.524,0.230,0.3016,527.685,1000.327,0.141,0.87,0.87,0.81,27.51,3.452,8.42,
38.900,5.524,0.230,0.3016,527.757,1000.327,0.141,0.87,0.87,0.78,27.26,3.421,8.41,
39.000,5.524,0.230,0.3017,527.907,1000.328,0.141,0.86,0.86,0.79,26.70,3.352,8.41,
39.100,5.522,0.230,0.3017,527.968,1000.329,0.141,0.87,0.87,0.81,26.39,3.312,8.42,
39.200,5.522,0.230,0.3018,528.059,1000.329,0.141,0.87,0.87,0.79,25.78,3.236,8.42,
39.300,5.519,0.230,0.3018,528.197,1000.330,0.141,0.89,0.89,1.22,25.15,3.156,8.41,
39.400,5.519,0.230,0.3018,528.248,1000.330,0.141,0.89,0.89,0.92,24.50,3.075,8.41,
39.500,5.520,0.230,0.3019,528.296,1000.331,0.141,0.89,0.89,0.90,24.21,3.039,8.41,
39.600,5.517,0.231,0.3021,528.769,1000.331,0.141,0.89,0.89,0.88,23.62,2.965,8.41,
39.700,5.517,0.231,0.3025,529.354,1000.332,0.141,0.91,0.91,1.04,23.05,2.894,8.43,
39.800,5.513,0.231,0.3028,530.018,1000.333,0.142,0.93,0.93,1.29,22.47,2.821,8.42,
39.900,5.513,0.231,0.3031,530.475,1000.334,0.142,0.94,0.94,1.60,21.81,2.739,8.43,
40.000,5.511,0.232,0.3034,531.066,1000.334,0.142,0.94,0.94,1.68,21.43,2.690,8.42,
40.100,5.507,0.232,0.3034,531.248,1000.335,0.142,0.96,0.96,1.63,20.49,2.572,8.41,
40.200,5.506,0.232,0.3035,531.381,1000.335,0.142,0.94,0.94,1.53,19.30,2.423,8.43,
40.300,5.506,0.231,0.3032,530.903,1000.336,0.142,0.94,0.94,1.50,18.66,2.343,8.43,
40.400,5.507,0.231,0.3029,530.337,1000.336,0.142,0.93,0.93,1.40,17.27,2.168,8.41,
40.500,5.510,0.231,0.3031,530.535,1000.336,0.142,0.92,0.92,1.25,15.95,2.002,8.41,
40.600,5.509,0.231,0.3033,530.927,1000.337,0.142,0.92,0.92,1.28,14.88,1.868,8.41,
40.700,5.511,0.231,0.3028,530.118,1000.337,0.142,0.94,0.94,1.22,13.88,1.743,8.41,
40.800,5.512,0.231,0.3027,529.834,1000.338,0.142,0.90,0.90,1.15,12.94,1.624,8.43,
40.900,5.514,0.231,0.3030,530.281,1000.338,0.142,0.92,0.92,1.22,12.20,1.532,8.44,
41.000,5.511,0.231,0.3030,530.436,1000.339,0.142,0.92,0.92,1.32,11.80,1.481,8.43,
41.100,5.512,0.231,0.3029,530.233,1000.339,0.142,0.92,0.92,1.33,11.62,1.458,8.41,
41.200,5.512,0.231,0.3033,530.837,1000.340,0.142,0.93,0.93,1.64,11.45,1.437,8.43,
41.300,5.510,0.231,0.3031,530.569,1000.340,0.142,0.93,0.93,1.63,11.35,1.425,8.43,
41.400,5.510,0.232,0.3036,531.425,1000.341,0.142,0.96,0.96,1.84,11.20,1.407,8.43,
41.500,5.505,0.232,0.3035,531.495,1000.342,0.142,0.95,0.95,1.81,11.01,1.383,8.43,
41.600,5.508,0.232,0.3040,532.238,1000.342,0.143,0.98,0.98,2.06,10.79,1.355,8.41,
41.700,5.507,0.232,0.3040,532.314,1000.343,0.143,0.98,0.98,2.09,10.67,1.340,8.43,
41.800,5.500,0.232,0.3043,532.932,1000.344,0.143,1.00,1.00,2.38,10.29,1.292,8.43,
41.900,5.497,0.232,0.3044,533.215,1000.344,0.143,1.03,1.03,2.60,9.76,1.225,8.43,
42.000,5.494,0.233,0.3048,533.971,1000.345,0.144,1.06,1.06,2.94,9.19,1.153,8.43,
42.100,5.496,0.233,0.3049,534.062,1000.346,0.144,1.09,1.09,3.20,8.55,1.074,8.45,
42.200,5.493,0.233,0.3050,534.222,1000.346,0.144,1.11,1.11,3.41,7.76,0.975,8.45,
42.300,5.493,0.233,0.3050,534.218,1000.347,0.144,1.09,1.09,3.42,7.32,0.919,8.45,
42.400,5.493,0.233,0.3050,534.279,1000.347,0.144,1.09,1.09,3.60,6.46,0.811,8.44,
42.500,5.492,0.233,0.3050,534.383,1000.348,0.144,1.12,1.12,3.87,5.69,0.715,8.45,
42.600,5.492,0.233,0.3052,534.609,1000.348,0.144,1.12,1.12,4.06,5.33,0.670,8.45,
42.700,5.490,0.233,0.3052,534.786,1000.349,0.144,1.16,1.16,4.22,4.67,0.587,8.45,
42.800,5.490,0.233,0.3052,534.615,1000.349,0.144,1.14,1.14,4.13,4.11,0.516,8.45,
42.900,5.492,0.233,0.3053,534.841,1000.350,0.144,1.15,1.15,4.32,3.86,0.485,8.46,
43.000,5.490,0.233,0.3050,534.419,1000.350,0.144,1.14,1.14,4.01,3.40,0.427,8.45,
43.100,5.491,0.233,0.3052,534.636,1000.351,0.144,1.14,1.14,4.11,3.19,0.401,8.45,
43.200,5.489,0.233,0.3051,534.574,1000.351,0.144,1.15,1.15,4.08,2.80,0.352,8.46,
43.300,5.489,0.233,0.3051,534.578,1000.352,0.144,1.12,1.12,3.88,2.48,0.311,8.45,
43.400,5.490,0.233,0.3051,534.602,1000.352,0.144,1.13,1.13,4.13,2.21,0.278,8.46,
43.500,5.490,0.233,0.3053,534.923,1000.353,0.144,1.14,1.14,4.36,2.00,0.251,8.45,
43.600,5.490,0.233,0.3053,534.820,1000.353,0.144,1.14,1.14,4.33,1.90,0.239,8.45,
43.700,5.490,0.233,0.3054,535.140,1000.354,0.144,1.18,1.18,4.89,1.72,0.217,8.45,
43.800,5.488,0.233,0.3056,535.407,1000.355,0.144,1.22,1.22,5.40,1.56,0.196,8.45,
43.900,5.490,0.234,0.3057,535.562,1000.355,0.144,1.23,1.23,5.78,1.43,0.179,8.45,
44.000,5.487,0.234,0.3058,535.772,1000.356,0.144,1.25,1.25,6.06,1.30,0.164,8.45,
44.100,5.487,0.234,0.3058,535.759,1000.356,0.144,1.26,1.26,6.02,1.18,0.148,8.45,
