//Infinity SDlogger
//Ver0.33
[Head]
SondeName=ASTD102-ALC-R02
SondeNo=0188
SensorType=D0D1T1C1C2K0U3O0TOB0
Channel=10
DelayTime=0
PreHeat=5000
MeasMode=2
BurstTime=1
BurstCnt=1
Interval=100
SampleCnt=352       
StartTime=2021/08/04 13:16:56
EndTime=2021/08/04 13:19:04
DepAdjRho=1.0000
ECA=0
ECB=1
ECDeg=25
ECCoef=0.022
CHLA=0
CHLB=1
CoefDate=2021/03/10
Ch1=-3.831851e-01,+1.127922e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.332465e+00,+1.069077e-03,-1.252241e-08,+2.876596e-13,-3.472084e-18,+2.511402e-23,+0.000000e+00,+0.000000e+00,
Ch4=-5.72848200e-01,2.197348000e00,-2.07220400e-01,5.839104000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-4.654597e+00,+7.041750e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-8.997533e+00,+1.378983e-02,+8.086082e-08,-6.134221e-14,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.141224e+01,+2.110549e+06,-6.080616e+03,+1.064000e-02,+3.900000e-03,+6.760000e-05,+0.000000e+00,+1.000000e+00,
Ch9=-6.053177e+00,+1.066339e-03,-1.261943e-08,+2.927030e-13,-3.579377e-18,+2.588549e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
BuzzerEN=0
BuzzerInterval=1
COMMENT= 
SensorType2=06070304000202020302
BuzzerNumber=1
DepM=0.1
CondDepB=0
FilmNo=200735BA
[Item]
Depth [m],Temp. [deg C],Sal. [ ],Cond. [mS/cm],EC25 [uS/cm],Density [kg/m^3],SigmaT [ ],Chl-Flu. [ppb],Chl-a [ug/l],Turb-M [FTU],DO [%],DO [mg/l],Batt. [V],
21.000,6.018,0.137,0.1843,316.496,1000.152,0.052,0.58,0.58,1.17,43.45,5.374,8.40,
21.100,6.006,0.137,0.1844,316.690,1000.153,0.052,0.58,0.58,1.10,43.24,5.347,8.39,
21.200,6.007,0.137,0.1844,316.703,1000.154,0.052,0.58,0.58,1.14,42.91,5.303,8.41,
21.300,6.010,0.137,0.1842,316.459,1000.154,0.052,0.61,0.61,1.18,42.52,5.258,8.41,
21.400,6.004,0.137,0.1843,316.606,1000.155,0.052,0.61,0.61,1.20,42.29,5.234,8.39,
21.500,5.991,0.137,0.1844,316.884,1000.156,0.053,0.60,0.60,1.21,41.93,5.185,8.42,
21.600,5.989,0.137,0.1843,316.735,1000.156,0.053,0.64,0.64,1.31,41.50,5.129,8.41,
21.700,5.993,0.137,0.1842,316.576,1000.157,0.053,0.61,0.61,1.27,41.28,5.108,8.41,
21.800,5.980,0.137,0.1843,316.817,1000.157,0.053,0.60,0.60,1.22,40.97,5.067,8.41,
21.900,5.980,0.137,0.1841,316.582,1000.158,0.053,0.58,0.58,1.15,40.55,5.012,8.42,
22.000,5.979,0.137,0.1841,316.601,1000.158,0.053,0.59,0.59,1.28,40.30,4.990,8.42,
22.100,5.969,0.137,0.1843,317.007,1000.159,0.053,0.79,0.79,1.57,40.10,4.956,8.40,
22.200,5.965,0.137,0.1841,316.829,1000.160,0.053,0.58,0.58,1.20,39.73,4.912,8.40,
22.300,5.968,0.137,0.1841,316.720,1000.160,0.053,0.57,0.57,1.17,39.59,4.903,8.42,
22.400,5.950,0.137,0.1843,317.234,1000.161,0.054,0.58,0.58,1.28,39.45,4.883,8.40,
22.500,5.955,0.137,0.1841,316.861,1000.162,0.054,0.57,0.57,1.22,39.19,4.849,8.40,
22.600,5.953,0.137,0.1841,316.916,1000.162,0.054,0.56,0.56,1.27,38.95,4.827,8.41,
22.700,5.944,0.137,0.1842,317.161,1000.163,0.054,0.56,0.56,1.22,38.64,4.791,8.42,
22.800,5.944,0.137,0.1842,317.172,1000.163,0.054,0.57,0.57,1.32,38.21,4.737,8.41,
22.900,5.930,0.137,0.1842,317.303,1000.164,0.055,0.57,0.57,1.35,37.32,4.622,8.40,
23.000,5.925,0.137,0.1842,317.429,1000.165,0.055,0.58,0.58,1.42,36.91,4.577,8.40,
23.100,5.920,0.137,0.1843,317.564,1000.166,0.055,0.56,0.56,1.40,36.11,4.476,8.43,
23.200,5.923,0.137,0.1842,317.479,1000.166,0.055,0.57,0.57,1.45,35.36,4.379,8.42,
23.300,5.918,0.137,0.1842,317.563,1000.167,0.055,0.55,0.55,1.35,34.78,4.315,8.43,
23.400,5.910,0.137,0.1842,317.646,1000.168,0.055,0.57,0.57,1.39,34.20,4.240,8.41,
23.500,5.915,0.137,0.1842,317.597,1000.168,0.055,0.59,0.59,1.49,33.20,4.110,8.40,
23.600,5.918,0.137,0.1843,317.661,1000.168,0.055,0.58,0.58,1.52,32.89,4.077,8.40,
23.700,5.919,0.137,0.1844,317.825,1000.169,0.055,0.59,0.59,1.38,32.17,3.986,8.39,
23.800,5.920,0.137,0.1843,317.592,1000.169,0.055,0.56,0.56,1.50,31.49,3.900,8.43,
23.900,5.919,0.137,0.1844,317.768,1000.170,0.055,0.60,0.60,1.63,31.07,3.856,8.41,
24.000,5.915,0.137,0.1845,317.958,1000.170,0.055,0.60,0.60,1.59,30.17,3.734,8.41,
24.100,5.905,0.137,0.1843,317.866,1000.171,0.056,0.59,0.59,1.64,29.59,3.668,8.39,
24.200,5.902,0.137,0.1844,318.033,1000.172,0.056,0.56,0.56,1.65,29.22,3.627,8.41,
24.300,5.890,0.137,0.1844,318.215,1000.173,0.056,0.57,0.57,1.65,28.88,3.583,8.42,
24.400,5.893,0.137,0.1846,318.387,1000.173,0.056,0.58,0.58,1.75,28.40,3.523,8.41,
24.500,5.908,0.137,0.1846,318.283,1000.173,0.056,0.56,0.56,1.74,27.81,3.452,8.41,
24.600,5.899,0.137,0.1847,318.548,1000.174,0.056,0.58,0.58,1.72,26.70,3.307,8.43,
24.700,5.894,0.137,0.1848,318.770,1000.175,0.056,0.57,0.57,1.81,25.48,3.156,8.41,
24.800,5.892,0.137,0.1847,318.743,1000.175,0.056,0.59,0.59,1.81,24.57,3.044,8.43,
24.900,5.892,0.137,0.1848,318.791,1000.176,0.056,0.58,0.58,1.85,24.24,3.009,8.42,
25.000,5.883,0.137,0.1849,319.086,1000.177,0.057,0.58,0.58,1.88,23.20,2.880,8.45,
25.100,5.881,0.137,0.1849,319.156,1000.177,0.057,0.58,0.58,1.91,22.22,2.755,8.42,
25.200,5.882,0.138,0.1849,319.165,1000.178,0.057,0.56,0.56,1.88,21.41,2.658,8.41,
25.300,5.881,0.138,0.1849,319.194,1000.178,0.057,0.59,0.59,1.96,21.03,2.611,8.42,
25.400,5.879,0.138,0.1849,319.224,1000.179,0.057,0.58,0.58,2.00,20.08,2.490,8.42,
25.500,5.880,0.138,0.1849,319.217,1000.179,0.057,0.58,0.58,2.00,19.71,2.447,8.42,
25.600,5.881,0.138,0.1850,319.263,1000.180,0.057,0.59,0.59,2.11,19.15,2.378,8.45,
25.700,5.884,0.138,0.1850,319.193,1000.180,0.057,0.58,0.58,2.10,18.76,2.331,8.42,
25.800,5.885,0.138,0.1851,319.501,1000.180,0.057,0.59,0.59,2.11,18.21,2.263,8.43,
25.900,5.880,0.138,0.1852,319.720,1000.181,0.057,0.63,0.63,2.25,17.57,2.179,8.40,
26.000,5.882,0.138,0.1852,319.710,1000.182,0.057,0.59,0.59,2.24,17.03,2.113,8.42,
26.100,5.882,0.138,0.1852,319.573,1000.182,0.057,0.61,0.61,2.32,16.42,2.038,8.42,
26.200,5.882,0.138,0.1852,319.582,1000.182,0.057,0.67,0.67,2.46,16.07,1.995,8.41,
26.300,5.877,0.138,0.1851,319.579,1000.183,0.057,0.61,0.61,2.36,15.35,1.905,8.41,
26.400,5.875,0.138,0.1851,319.520,1000.184,0.057,0.62,0.62,2.42,14.89,1.848,8.43,
26.500,5.875,0.138,0.1851,319.575,1000.184,0.057,0.62,0.62,2.45,14.43,1.791,8.43,
26.600,5.876,0.138,0.1851,319.547,1000.185,0.057,0.60,0.60,2.48,14.19,1.762,8.41,
26.700,5.878,0.138,0.1851,319.525,1000.185,0.057,0.58,0.58,2.50,13.94,1.730,8.41,
26.800,5.876,0.138,0.1851,319.534,1000.185,0.057,0.61,0.61,2.85,13.82,1.716,8.43,
26.900,5.873,0.138,0.1852,319.660,1000.186,0.057,0.65,0.65,3.17,13.65,1.695,8.43,
27.000,5.871,0.138,0.1851,319.666,1000.187,0.057,0.61,0.61,2.74,13.43,1.667,8.41,
27.100,5.873,0.138,0.1852,319.674,1000.187,0.057,0.59,0.59,2.64,13.06,1.622,8.43,
27.200,5.872,0.138,0.1852,319.694,1000.188,0.057,0.59,0.59,2.67,12.79,1.588,8.43,
27.300,5.872,0.138,0.1851,319.641,1000.188,0.057,0.61,0.61,2.71,12.50,1.552,8.44,
27.400,5.870,0.138,0.1851,319.606,1000.189,0.057,0.59,0.59,2.80,12.15,1.510,8.43,
27.500,5.870,0.138,0.1851,319.541,1000.189,0.057,0.58,0.58,2.91,11.75,1.460,8.43,
27.600,5.873,0.138,0.1850,319.479,1000.189,0.057,0.58,0.58,2.92,11.49,1.428,8.43,
27.700,5.871,0.138,0.1851,319.589,1000.190,0.057,0.59,0.59,3.33,11.12,1.382,8.43,
27.800,5.869,0.138,0.1851,319.628,1000.191,0.057,0.58,0.58,3.53,10.88,1.351,8.43,
27.900,5.864,0.138,0.1851,319.612,1000.191,0.057,0.58,0.58,3.40,10.69,1.328,8.43,
28.000,5.865,0.138,0.1851,319.704,1000.192,0.057,0.60,0.60,3.07,10.47,1.301,8.43,
28.100,5.866,0.138,0.1850,319.536,1000.192,0.057,0.63,0.63,2.75,10.36,1.287,8.43,
28.200,5.869,0.138,0.1850,319.514,1000.192,0.057,0.63,0.63,2.91,10.28,1.277,8.41,
28.300,5.875,0.138,0.1850,319.448,1000.193,0.057,0.62,0.62,3.01,10.08,1.252,8.41,
28.400,5.873,0.138,0.1851,319.513,1000.193,0.057,0.58,0.58,3.24,10.00,1.243,8.41,
28.500,5.869,0.138,0.1851,319.687,1000.194,0.057,0.59,0.59,3.46,9.99,1.241,8.43,
28.600,5.865,0.138,0.1851,319.734,1000.195,0.057,0.61,0.61,3.65,10.00,1.243,8.43,
28.700,5.866,0.138,0.1851,319.733,1000.195,0.057,0.60,0.60,3.63,9.94,1.236,8.43,
28.800,5.862,0.138,0.1852,319.909,1000.196,0.058,0.61,0.61,3.79,9.46,1.175,8.43,
28.900,5.861,0.138,0.1852,319.938,1000.196,0.058,0.61,0.61,3.83,9.03,1.121,8.43,
29.000,5.862,0.138,0.1853,320.060,1000.197,0.058,0.59,0.59,3.80,8.61,1.070,8.43,
29.100,5.862,0.138,0.1853,320.097,1000.197,0.058,0.61,0.61,3.90,8.14,1.011,8.43,
29.200,5.860,0.138,0.1854,320.224,1000.198,0.058,0.59,0.59,3.88,7.62,0.947,8.42,
29.300,5.860,0.138,0.1854,320.192,1000.198,0.058,0.60,0.60,3.88,7.03,0.873,8.43,
29.400,5.860,0.138,0.1855,320.395,1000.199,0.058,0.60,0.60,4.23,6.24,0.776,8.44,
29.500,5.865,0.138,0.1855,320.385,1000.199,0.058,0.63,0.63,4.23,5.54,0.688,8.44,
29.600,5.861,0.138,0.1855,320.438,1000.200,0.058,0.61,0.61,4.06,4.49,0.557,8.44,
29.700,5.858,0.138,0.1856,320.597,1000.200,0.058,0.60,0.60,4.13,3.65,0.453,8.46,
29.800,5.861,0.138,0.1855,320.419,1000.201,0.058,0.62,0.62,4.22,3.41,0.423,8.43,
29.900,5.859,0.138,0.1855,320.459,1000.201,0.058,0.59,0.59,4.13,3.19,0.396,8.43,
30.000,5.857,0.138,0.1855,320.528,1000.202,0.058,0.66,0.66,4.22,2.89,0.359,8.45,
30.100,5.857,0.138,0.1856,320.569,1000.202,0.058,0.68,0.68,4.68,2.65,0.330,8.44,
30.200,5.857,0.138,0.1856,320.619,1000.203,0.058,0.63,0.63,4.33,2.45,0.304,8.44,
30.300,5.855,0.138,0.1856,320.600,1000.203,0.058,0.63,0.63,4.29,2.23,0.277,8.44,
30.400,5.857,0.138,0.1856,320.622,1000.204,0.058,0.63,0.63,4.23,1.94,0.241,8.41,
30.500,5.855,0.138,0.1856,320.614,1000.204,0.058,0.62,0.62,4.25,1.74,0.217,8.41,
30.600,5.856,0.138,0.1856,320.642,1000.205,0.058,0.63,0.63,4.33,1.56,0.194,8.41,
30.700,5.858,0.138,0.1856,320.584,1000.205,0.058,0.65,0.65,4.37,1.41,0.175,8.44,
30.800,5.858,0.138,0.1856,320.589,1000.206,0.058,0.63,0.63,4.29,1.31,0.163,8.47,
30.900,5.857,0.138,0.1857,320.828,1000.206,0.058,0.67,0.67,4.44,1.12,0.139,8.45,
31.000,5.858,0.138,0.1858,320.915,1000.207,0.058,0.67,0.67,4.09,1.01,0.126,8.43,
31.100,5.854,0.138,0.1859,321.201,1000.207,0.058,0.66,0.66,3.95,0.91,0.113,8.45,
31.200,5.854,0.138,0.1859,321.232,1000.208,0.058,0.66,0.66,3.65,0.81,0.101,8.45,
31.300,5.855,0.138,0.1860,321.328,1000.208,0.058,0.68,0.68,3.55,0.70,0.087,8.46,
31.400,5.856,0.138,0.1860,321.363,1000.209,0.058,0.73,0.73,3.53,0.65,0.081,8.45,
31.500,5.855,0.139,0.1862,321.656,1000.209,0.058,0.70,0.70,3.34,0.59,0.073,8.45,
31.600,5.854,0.139,0.1863,321.896,1000.210,0.058,0.71,0.71,3.20,0.52,0.065,8.45,
31.700,5.854,0.139,0.1865,322.145,1000.211,0.059,0.75,0.75,3.26,0.47,0.058,8.44,
31.800,5.855,0.139,0.1866,322.346,1000.211,0.059,0.75,0.75,3.20,0.42,0.052,8.45,
31.900,5.853,0.139,0.1866,322.479,1000.212,0.059,0.75,0.75,3.27,0.34,0.042,8.44,
32.000,5.850,0.139,0.1867,322.615,1000.212,0.059,0.79,0.79,3.33,0.33,0.041,8.46,
32.100,5.850,0.139,0.1867,322.607,1000.213,0.059,0.77,0.77,3.31,0.33,0.041,8.45,
32.200,5.850,0.139,0.1867,322.669,1000.213,0.059,0.77,0.77,3.42,0.31,0.039,8.43,
32.300,5.851,0.139,0.1868,322.775,1000.214,0.059,0.83,0.83,3.72,0.28,0.035,8.45,
32.400,5.849,0.139,0.1868,322.794,1000.214,0.059,0.87,0.87,3.60,0.26,0.032,8.41,
32.500,5.848,0.139,0.1868,322.899,1000.215,0.059,0.85,0.85,3.55,0.25,0.031,8.46,
32.600,5.855,0.139,0.1869,322.924,1000.215,0.059,0.79,0.79,3.42,0.24,0.029,8.44,
32.700,5.856,0.139,0.1869,322.872,1000.216,0.059,0.83,0.83,3.56,0.23,0.029,8.44,
32.800,5.853,0.139,0.1869,322.971,1000.216,0.059,0.82,0.82,3.66,0.23,0.029,8.43,
32.900,5.852,0.139,0.1870,323.093,1000.217,0.059,0.82,0.82,3.69,0.23,0.029,8.45,
33.000,5.847,0.139,0.1870,323.139,1000.217,0.059,0.80,0.80,3.70,0.22,0.027,8.45,
33.100,5.852,0.139,0.1870,323.182,1000.218,0.059,0.80,0.80,3.76,0.22,0.027,8.43,
33.200,5.850,0.139,0.1872,323.478,1000.218,0.059,0.83,0.83,3.91,0.21,0.026,8.43,
33.300,5.847,0.139,0.1873,323.650,1000.219,0.059,0.85,0.85,4.01,0.21,0.026,8.46,
33.400,5.842,0.139,0.1873,323.760,1000.220,0.059,0.83,0.83,4.05,0.19,0.024,8.43,
33.500,5.843,0.140,0.1874,323.924,1000.220,0.060,0.87,0.87,4.26,0.19,0.024,8.44,
33.600,5.842,0.140,0.1875,324.150,1000.221,0.060,0.90,0.90,4.36,0.20,0.024,8.46,
33.700,5.839,0.140,0.1875,324.159,1000.221,0.060,0.85,0.85,4.27,0.19,0.024,8.44,
33.800,5.841,0.140,0.1876,324.279,1000.222,0.060,0.87,0.87,4.27,0.19,0.023,8.45,
33.900,5.838,0.140,0.1876,324.342,1000.222,0.060,0.87,0.87,4.38,0.19,0.023,8.45,
34.000,5.839,0.140,0.1878,324.606,1000.223,0.060,0.89,0.89,4.45,0.18,0.023,8.46,
34.100,5.837,0.140,0.1879,324.848,1000.223,0.060,0.87,0.87,4.51,0.18,0.023,8.44,
34.200,5.838,0.140,0.1880,325.004,1000.224,0.060,0.93,0.93,4.76,0.18,0.022,8.45,
34.300,5.837,0.140,0.1881,325.200,1000.225,0.060,0.93,0.93,4.87,0.18,0.023,8.46,
34.400,5.835,0.140,0.1881,325.240,1000.225,0.060,0.95,0.95,5.00,0.18,0.022,8.44,
34.500,5.835,0.140,0.1883,325.498,1000.226,0.060,0.95,0.95,5.14,0.18,0.022,8.44,
34.600,5.837,0.140,0.1883,325.566,1000.226,0.060,1.04,1.04,5.52,0.18,0.022,8.45,
34.700,5.838,0.141,0.1888,326.435,1000.227,0.061,1.52,1.52,8.73,0.17,0.021,8.46,
34.800,5.835,0.150,0.2006,346.821,1000.235,0.068,14.44,14.44,136.06,0.18,0.022,8.44,
34.900,5.794,0.185,0.2463,426.499,1000.265,0.097,3.69,3.69,97.63,0.16,0.020,8.45,
35.000,5.796,0.193,0.2565,444.075,1000.272,0.104,-0.07,-0.07,1.96,0.13,0.017,8.41,
35.100,5.813,0.194,0.2576,445.699,1000.272,0.104,-0.06,-0.06,1.21,0.14,0.018,8.45,
