//Infinity SDlogger
//Ver0.33
[Head]
SondeName=ASTD102-ALC-R02
SondeNo=0188
SensorType=D0D1T1C1C2K0U3O0TOB0
Channel=10
DelayTime=0
PreHeat=5000
MeasMode=2
BurstTime=1
BurstCnt=1
Interval=100
SampleCnt=298       
StartTime=2021/07/29 15:00:34
EndTime=2021/07/29 15:02:51
DepAdjRho=1.0000
ECA=0
ECB=1
ECDeg=25
ECCoef=0.022
CHLA=0
CHLB=1
CoefDate=2021/03/10
Ch1=-3.831851e-01,+1.127922e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.332465e+00,+1.069077e-03,-1.252241e-08,+2.876596e-13,-3.472084e-18,+2.511402e-23,+0.000000e+00,+0.000000e+00,
Ch4=-5.72848200e-01,2.197348000e00,-2.07220400e-01,5.839104000e-02,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-4.654597e+00,+7.041750e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-8.997533e+00,+1.378983e-02,+8.086082e-08,-6.134221e-14,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.141224e+01,+2.110549e+06,-6.080616e+03,+1.064000e-02,+3.900000e-03,+6.760000e-05,+0.000000e+00,+1.000000e+00,
Ch9=-6.053177e+00,+1.066339e-03,-1.261943e-08,+2.927030e-13,-3.579377e-18,+2.588549e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
BuzzerEN=0
BuzzerInterval=1
COMMENT= 
SensorType2=06070304000202020302
BuzzerNumber=1
DepM=0.1
CondDepB=0
FilmNo=200735BA
[Item]
Depth [m],Temp. [deg C],Sal. [ ],Cond. [mS/cm],EC25 [uS/cm],Density [kg/m^3],SigmaT [ ],Chl-Flu. [ppb],Chl-a [ug/l],Turb-M [FTU],DO [%],DO [mg/l],Batt. [V],
21.000,9.014,0.213,0.3071,473.697,1000.050,-0.049,2.03,2.03,2.67,0.07,0.007,8.45,
21.100,9.016,0.213,0.3072,473.770,1000.050,-0.049,2.03,2.03,2.66,0.07,0.008,8.45,
21.200,9.015,0.213,0.3073,473.967,1000.051,-0.049,2.12,2.12,2.94,0.07,0.008,8.45,
21.300,9.013,0.213,0.3072,473.884,1000.051,-0.049,2.06,2.06,2.82,0.07,0.008,8.45,
21.400,9.010,0.213,0.3071,473.773,1000.052,-0.049,2.01,2.01,2.68,0.07,0.008,8.44,
21.500,9.003,0.213,0.3071,473.835,1000.053,-0.048,2.01,2.01,2.70,0.07,0.008,8.45,
21.600,8.990,0.213,0.3070,473.993,1000.054,-0.047,1.99,1.99,2.71,0.07,0.008,8.44,
21.700,8.981,0.213,0.3069,473.987,1000.055,-0.047,1.99,1.99,2.73,0.07,0.008,8.45,
21.800,8.973,0.213,0.3071,474.324,1000.057,-0.046,1.96,1.96,2.71,0.08,0.009,8.45,
21.900,8.959,0.213,0.3072,474.739,1000.058,-0.045,1.98,1.98,2.71,0.07,0.009,8.46,
22.000,8.952,0.213,0.3072,474.922,1000.059,-0.044,2.00,2.00,2.71,0.07,0.008,8.44,
22.100,8.950,0.214,0.3073,475.093,1000.060,-0.044,2.11,2.11,2.96,0.08,0.009,8.44,
22.200,8.951,0.214,0.3075,475.284,1000.061,-0.044,2.11,2.11,3.01,0.07,0.008,8.45,
22.300,8.948,0.214,0.3075,475.384,1000.061,-0.044,2.06,2.06,2.84,0.07,0.008,8.45,
22.400,8.947,0.214,0.3075,475.374,1000.062,-0.044,2.01,2.01,2.77,0.07,0.008,8.45,
22.500,8.933,0.214,0.3075,475.665,1000.063,-0.043,2.02,2.02,2.82,0.07,0.008,8.46,
22.600,8.928,0.214,0.3075,475.763,1000.064,-0.042,2.02,2.02,2.78,0.08,0.010,8.45,
22.700,8.919,0.214,0.3075,475.904,1000.065,-0.042,2.01,2.01,2.77,0.06,0.007,8.45,
22.800,8.909,0.214,0.3076,476.111,1000.067,-0.041,1.99,1.99,2.78,0.06,0.007,8.45,
22.900,8.899,0.214,0.3076,476.294,1000.068,-0.040,2.01,2.01,2.77,0.07,0.008,8.44,
23.000,8.895,0.214,0.3076,476.421,1000.069,-0.040,2.03,2.03,2.84,0.07,0.008,8.45,
23.100,8.890,0.214,0.3076,476.471,1000.070,-0.039,2.01,2.01,2.78,0.07,0.008,8.44,
23.200,8.884,0.214,0.3077,476.646,1000.071,-0.039,2.02,2.02,2.78,0.07,0.008,8.45,
23.300,8.887,0.214,0.3077,476.605,1000.071,-0.039,2.02,2.02,2.77,0.07,0.009,8.45,
23.400,8.887,0.214,0.3077,476.604,1000.071,-0.039,2.02,2.02,2.81,0.07,0.008,8.45,
23.500,8.885,0.214,0.3077,476.667,1000.072,-0.039,2.03,2.03,2.78,0.07,0.008,8.45,
23.600,8.886,0.214,0.3077,476.675,1000.072,-0.039,2.04,2.04,2.77,0.08,0.009,8.46,
23.700,8.883,0.214,0.3077,476.711,1000.073,-0.039,2.20,2.20,3.58,0.07,0.008,8.44,
23.800,8.886,0.214,0.3077,476.647,1000.073,-0.039,2.11,2.11,3.21,0.06,0.007,8.45,
23.900,8.882,0.214,0.3077,476.709,1000.074,-0.039,2.06,2.06,2.94,0.07,0.008,8.45,
24.000,8.883,0.214,0.3077,476.795,1000.074,-0.039,2.06,2.06,2.82,0.06,0.007,8.45,
24.100,8.885,0.214,0.3078,476.798,1000.075,-0.039,2.05,2.05,2.80,0.06,0.007,8.41,
24.200,8.886,0.214,0.3078,476.914,1000.075,-0.039,2.04,2.04,2.73,0.07,0.008,8.44,
24.300,8.887,0.214,0.3079,476.968,1000.076,-0.039,2.06,2.06,2.74,0.08,0.009,8.45,
24.400,8.886,0.214,0.3078,476.882,1000.076,-0.039,2.05,2.05,2.73,0.08,0.009,8.44,
24.500,8.875,0.214,0.3079,477.096,1000.078,-0.038,2.03,2.03,2.71,0.08,0.009,8.46,
24.600,8.876,0.214,0.3080,477.248,1000.078,-0.038,2.05,2.05,2.75,0.09,0.010,8.44,
24.700,8.873,0.214,0.3080,477.363,1000.079,-0.038,2.09,2.09,2.78,0.08,0.009,8.46,
24.800,8.871,0.214,0.3079,477.312,1000.079,-0.038,2.05,2.05,2.73,0.08,0.009,8.45,
24.900,8.868,0.215,0.3082,477.771,1000.080,-0.037,2.05,2.05,2.68,0.09,0.010,8.45,
25.000,8.867,0.214,0.3080,477.442,1000.081,-0.037,2.06,2.06,2.75,0.09,0.010,8.45,
25.100,8.862,0.215,0.3080,477.524,1000.081,-0.037,2.06,2.06,2.75,0.10,0.011,8.45,
25.200,8.854,0.215,0.3080,477.636,1000.083,-0.036,2.06,2.06,2.68,0.09,0.010,8.44,
25.300,8.857,0.215,0.3080,477.622,1000.083,-0.036,2.05,2.05,2.74,0.08,0.010,8.45,
25.400,8.856,0.215,0.3081,477.748,1000.083,-0.036,2.04,2.04,2.64,0.08,0.009,8.44,
25.500,8.851,0.215,0.3081,477.910,1000.084,-0.036,2.01,2.01,2.59,0.08,0.009,8.45,
25.600,8.843,0.215,0.3081,477.963,1000.085,-0.035,2.04,2.04,2.64,0.08,0.009,8.45,
25.700,8.845,0.215,0.3081,478.033,1000.086,-0.035,2.02,2.02,2.60,0.08,0.009,8.44,
25.800,8.845,0.215,0.3082,478.146,1000.086,-0.035,2.06,2.06,2.57,0.08,0.010,8.45,
25.900,8.845,0.215,0.3082,478.105,1000.087,-0.035,2.05,2.05,2.57,0.08,0.009,8.43,
26.000,8.841,0.215,0.3080,477.951,1000.087,-0.035,2.04,2.04,2.59,0.09,0.010,8.44,
26.100,8.834,0.215,0.3078,477.626,1000.088,-0.035,1.99,1.99,2.53,0.09,0.011,8.45,
26.200,8.823,0.215,0.3079,477.997,1000.090,-0.034,1.99,1.99,2.50,0.08,0.010,8.45,
26.300,8.826,0.215,0.3079,477.947,1000.090,-0.034,2.02,2.02,2.46,0.08,0.010,8.44,
26.400,8.824,0.214,0.3074,477.272,1000.090,-0.034,1.99,1.99,2.55,0.08,0.010,8.45,
26.500,8.823,0.214,0.3076,477.531,1000.091,-0.034,1.94,1.94,2.42,0.08,0.010,8.45,
26.600,8.810,0.214,0.3074,477.491,1000.092,-0.033,2.01,2.01,2.43,0.09,0.010,8.44,
26.700,8.810,0.214,0.3074,477.520,1000.093,-0.033,2.10,2.10,2.56,0.08,0.010,8.46,
26.800,8.805,0.215,0.3075,477.768,1000.094,-0.033,2.01,2.01,2.42,0.09,0.010,8.45,
26.900,8.807,0.215,0.3077,477.927,1000.094,-0.033,2.01,2.01,2.36,0.08,0.009,8.45,
27.000,8.805,0.215,0.3076,477.806,1000.095,-0.033,2.04,2.04,2.48,0.08,0.010,8.45,
27.100,8.802,0.215,0.3076,477.837,1000.095,-0.032,2.02,2.02,2.45,0.09,0.010,8.45,
27.200,8.800,0.215,0.3077,478.052,1000.096,-0.032,2.02,2.02,2.43,0.08,0.009,8.45,
27.300,8.801,0.215,0.3078,478.181,1000.096,-0.032,2.04,2.04,2.50,0.08,0.009,8.45,
27.400,8.799,0.215,0.3078,478.268,1000.097,-0.032,2.01,2.01,2.48,0.09,0.010,8.45,
27.500,8.804,0.215,0.3077,477.985,1000.097,-0.032,2.01,2.01,2.48,0.08,0.009,8.44,
27.600,8.797,0.215,0.3077,478.078,1000.098,-0.032,2.02,2.02,2.49,0.08,0.009,8.45,
27.700,8.792,0.215,0.3075,477.968,1000.099,-0.032,2.01,2.01,2.42,0.07,0.008,8.45,
27.800,8.797,0.215,0.3075,477.891,1000.099,-0.032,2.03,2.03,2.43,0.07,0.008,8.45,
27.900,8.793,0.215,0.3075,477.845,1000.100,-0.032,2.01,2.01,2.42,0.07,0.008,8.43,
28.000,8.795,0.215,0.3076,478.032,1000.100,-0.032,1.99,1.99,2.43,0.07,0.008,8.45,
28.100,8.791,0.215,0.3076,478.156,1000.101,-0.032,2.01,2.01,2.41,0.07,0.008,8.45,
28.200,8.790,0.215,0.3075,477.946,1000.101,-0.032,2.03,2.03,2.45,0.07,0.008,8.44,
28.300,8.795,0.215,0.3076,477.994,1000.102,-0.032,2.01,2.01,2.43,0.06,0.007,8.44,
28.400,8.792,0.215,0.3075,477.917,1000.102,-0.032,1.99,1.99,2.41,0.06,0.007,8.45,
28.500,8.793,0.215,0.3076,478.068,1000.103,-0.032,2.02,2.02,2.43,0.07,0.008,8.45,
28.600,8.790,0.215,0.3076,478.156,1000.103,-0.031,2.06,2.06,2.46,0.07,0.008,8.45,
28.700,8.792,0.215,0.3077,478.167,1000.104,-0.032,2.07,2.07,2.43,0.06,0.007,8.44,
28.800,8.788,0.215,0.3077,478.231,1000.104,-0.031,2.07,2.07,2.45,0.06,0.007,8.44,
28.900,8.776,0.215,0.3077,478.516,1000.106,-0.030,2.05,2.05,2.45,0.06,0.007,8.45,
29.000,8.773,0.215,0.3078,478.685,1000.107,-0.030,2.05,2.05,2.32,0.06,0.006,8.44,
29.100,8.763,0.215,0.3078,478.774,1000.108,-0.029,2.09,2.09,2.46,0.07,0.008,8.44,
29.200,8.760,0.215,0.3078,478.882,1000.109,-0.029,2.08,2.08,2.39,0.06,0.007,8.45,
29.300,8.730,0.215,0.3081,479.809,1000.112,-0.027,2.11,2.11,2.39,0.07,0.008,8.44,
29.400,8.690,0.216,0.3091,482.149,1000.116,-0.023,2.25,2.25,2.59,0.07,0.008,8.45,
29.500,8.660,0.217,0.3098,483.734,1000.119,-0.020,2.29,2.29,2.68,0.07,0.008,8.45,
29.600,8.651,0.217,0.3099,483.979,1000.120,-0.020,2.55,2.55,3.83,0.07,0.008,8.45,
29.700,8.650,0.225,0.3209,501.232,1000.127,-0.013,2.88,2.88,56.95,0.07,0.008,8.45,
